F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
268,544,342,-159,861,427,1090,390,153,642,-983,843,512,274
266,546,343,-160,843,426,1084,390,136,624,-981,839,516,276
263,545,338,-155,824,421,1105,393,141,593,-984,840,516,272
269,540,334,-158,834,413,1134,393,159,607,-981,843,515,272
270,539,334,-163,841,416,1148,393,168,620,-977,841,515,278
264,545,331,-159,827,429,1153,394,175,614,-982,840,514,279
261,547,331,-164,822,436,1159,394,195,615,-984,841,513,274
259,536,332,-169,830,437,1159,393,210,622,-982,840,514,275
259,536,331,-165,841,432,1150,393,200,641,-984,839,514,277
262,545,332,-164,851,418,1133,393,181,646,-984,842,514,275
262,543,336,-164,851,412,1108,392,176,618,-980,844,516,273
264,534,336,-161,845,412,1102,390,179,614,-987,840,517,276
264,536,332,-161,830,402,1114,390,183,642,-990,836,511,279
265,539,333,-161,812,390,1113,393,180,637,-983,839,510,280
267,532,337,-160,816,393,1116,396,169,611,-985,842,519,273
266,533,339,-164,838,404,1146,394,166,611,-991,839,522,271
266,539,340,-164,822,414,1176,390,184,637,-987,841,511,278
267,538,337,-159,803,427,1185,390,211,662,-985,839,508,277
265,537,332,-162,830,436,1177,393,229,651,-989,834,514,268
264,543,333,-161,854,432,1157,390,237,620,-987,834,513,266
265,544,334,-157,855,431,1143,389,252,630,-986,838,509,273
267,539,334,-157,857,442,1138,392,269,656,-985,839,511,272
268,541,333,-161,856,440,1120,394,269,639,-981,836,513,269
262,545,333,-165,849,412,1088,393,251,613,-981,837,512,271
259,543,336,-161,846,384,1073,387,222,609,-983,840,512,273
269,540,333,-156,842,367,1085,386,195,607,-981,839,513,274
276,541,330,-156,826,350,1101,391,182,587,-983,837,513,274
264,541,339,-156,815,347,1107,393,177,553,-986,836,515,271
255,536,341,-159,817,368,1125,391,189,551,-984,840,514,269
261,534,334,-163,827,383,1154,394,224,588,-985,845,513,275
264,538,334,-160,835,388,1162,392,256,594,-987,838,517,277
262,539,335,-159,832,402,1150,387,271,573,-985,837,516,273
263,541,335,-163,820,421,1135,389,282,585,-983,843,515,275
265,541,336,-162,832,427,1124,393,286,613,-982,841,515,276
265,541,332,-157,863,417,1110,393,285,618,-982,840,514,275
265,544,329,-160,858,398,1084,394,291,614,-981,844,513,272
270,545,335,-161,844,391,1067,394,300,631,-981,838,514,273
272,542,335,-156,865,406,1076,392,301,654,-985,831,515,278
262,540,332,-150,864,420,1096,393,294,653,-987,837,512,277
261,542,331,-155,834,423,1116,393,284,641,-983,840,514,277
264,542,330,-163,845,429,1142,392,290,641,-987,836,513,277
259,540,329,-163,873,441,1166,391,292,625,-990,836,510,277
257,544,332,-161,854,440,1172,390,272,601,-982,839,515,274
263,545,337,-162,836,423,1166,390,258,616,-979,840,518,272
263,541,338,-164,863,421,1153,389,261,630,-984,835,516,272
263,538,337,-164,891,429,1136,389,267,610,-988,833,516,272
265,541,337,-161,882,424,1118,394,283,591,-987,839,516,270
265,541,336,-160,861,407,1103,395,312,584,-979,840,515,271
268,538,334,-162,857,401,1086,391,328,605,-976,834,515,274
271,538,335,-160,855,414,1070,390,332,661,-981,834,516,276
269,541,338,-160,861,428,1072,393,330,691,-982,838,512,274
268,541,336,-165,901,429,1089,393,313,661,-983,838,507,273
266,536,332,-161,929,417,1112,392,273,628,-985,842,511,278
263,538,329,-153,886,411,1131,395,229,613,-977,845,518,279
264,545,334,-157,843,416,1144,396,210,583,-975,844,516,269
265,544,337,-163,852,424,1152,391,225,565,-985,842,514,270
262,539,336,-160,853,437,1158,388,260,616,-986,843,516,275
263,539,337,-157,842,442,1160,392,292,684,-978,845,515,272
263,543,335,-162,871,435,1149,396,311,690,-980,843,513,273
262,546,335,-162,887,434,1134,394,322,672,-984,839,511,279
263,544,336,-159,841,440,1121,390,331,675,-982,840,514,278
262,542,334,-161,837,432,1107,390,340,673,-984,842,518,277
265,544,337,-162,902,419,1081,393,335,666,-984,843,518,278
271,542,338,-160,935,434,1059,393,325,679,-981,842,517,275
270,538,336,-160,903,458,1065,390,318,697,-983,842,517,273
267,538,335,-162,874,462,1071,390,303,687,-982,841,516,270
267,539,335,-162,883,455,1062,390,282,634,-977,838,515,270
266,539,335,-162,889,449,1064,391,275,600,-978,836,518,273
259,537,334,-164,883,436,1084,394,284,644,-983,838,515,274
260,536,332,-164,873,419,1088,395,285,688,-982,840,510,273
268,537,333,-158,862,406,1081,390,264,652,-981,839,511,274
270,539,333,-160,871,403,1093,390,244,609,-983,839,514,274
264,543,334,-162,885,409,1106,393,247,607,-981,840,516,274
261,544,334,-159,869,409,1101,391,256,600,-984,839,514,273
263,538,330,-160,851,407,1087,388,259,600,-991,837,508,273
265,535,331,-160,872,409,1076,390,274,642,-987,837,512,272
262,537,335,-157,886,405,1065,392,277,661,-977,841,518,271
260,540,334,-157,887,404,1067,394,254,640,-978,842,517,275
263,543,332,-162,908,413,1083,394,239,623,-990,837,514,276
265,542,331,-165,900,415,1097,390,239,616,-991,836,513,272
264,539,334,-163,873,408,1111,392,237,611,-982,840,513,275
262,541,334,-159,870,418,1129,395,248,634,-980,838,515,277
260,546,332,-156,866,434,1143,394,270,668,-984,834,515,276
256,543,328,-161,875,437,1139,393,262,662,-985,839,516,277
258,539,325,-164,893,426,1132,392,234,620,-985,840,517,272
267,541,331,-163,876,420,1137,393,224,579,-985,839,514,270
266,539,336,-163,860,424,1145,394,223,576,-980,839,513,276
259,537,333,-162,871,421,1142,392,229,591,-980,836,517,278
263,542,331,-163,866,407,1130,388,250,605,-984,834,513,277
265,544,331,-167,859,401,1127,386,262,646,-985,838,509,276
267,540,331,-161,881,415,1131,389,245,674,-981,842,513,278
271,541,331,-153,896,436,1144,393,226,637,-979,843,517,281
267,545,336,-157,898,436,1163,392,228,601,-983,837,516,279
263,544,340,-166,888,423,1166,392,236,613,-985,833,513,273
267,541,334,-163,867,423,1160,394,236,608,-983,836,512,272
270,542,330,-162,872,426,1160,392,234,597,-980,840,514,275
264,543,335,-164,893,409,1149,393,234,628,-979,838,513,273
260,540,334,-159,887,395,1133,394,234,637,-981,838,507,274
264,541,331,-156,879,399,1134,391,244,620,-987,838,510,274
265,542,333,-162,891,400,1131,390,247,614,-986,835,518,270
261,540,339,-163,874,399,1126,393,237,607,-980,838,516,273
257,538,338,-162,859,409,1138,394,237,620,-988,840,513,278
259,540,330,-167,889,403,1137,394,245,662,-994,840,516,274
263,543,331,-166,906,385,1130,392,244,671,-983,844,515,273
260,539,335,-164,891,388,1150,389,247,644,-976,843,508,275
259,536,336,-168,890,410,1159,392,250,624,-983,836,510,273
265,540,332,-164,894,413,1137,396,241,621,-984,838,515,271
265,542,331,-159,883,405,1126,391,240,624,-978,845,512,275
264,541,338,-160,879,406,1127,387,249,619,-983,842,512,279
270,544,340,-157,888,406,1119,393,251,628,-989,837,515,278
273,544,334,-155,894,405,1119,397,257,657,-984,838,514,280
270,543,333,-156,898,409,1143,393,260,653,-978,841,513,279
267,547,344,-154,902,414,1153,389,236,635,-981,841,515,273
268,547,349,-157,902,414,1136,392,196,627,-985,840,514,270
269,544,341,-160,895,409,1123,394,175,598,-982,838,512,271
269,543,337,-159,875,405,1130,394,170,585,-981,837,514,273
268,545,339,-157,862,406,1144,392,166,619,-987,838,513,276
271,548,337,-158,879,415,1155,391,173,613,-989,838,509,274
271,549,334,-159,901,422,1163,393,186,572,-981,841,512,274
269,544,335,-159,899,423,1171,393,190,590,-981,843,518,275
269,542,338,-156,894,425,1189,392,208,643,-985,840,519,274
271,545,338,-150,892,423,1199,393,246,648,-981,842,513,272
274,545,336,-151,886,418,1185,389,265,640,-981,843,512,274
272,545,333,-158,897,414,1163,387,257,665,-985,839,514,279
266,545,333,-163,884,410,1147,390,248,652,-983,836,513,281
262,542,332,-162,855,405,1132,391,237,602,-978,838,511,270
265,540,331,-161,875,400,1109,389,215,601,-982,842,514,266
266,537,335,-166,890,398,1103,393,195,615,-990,839,518,275
263,538,335,-167,875,396,1118,393,194,593,-988,837,518,275
267,538,333,-163,886,395,1130,392,203,614,-987,841,514,268
266,531,331,-160,898,388,1135,395,217,671,-987,839,512,265
263,530,332,-162,862,379,1147,395,230,658,-980,838,512,269
261,539,333,-166,836,380,1155,391,246,625,-981,840,511,275
257,542,328,-165,838,385,1148,393,261,637,-988,837,511,274
258,540,329,-162,849,394,1138,396,255,632,-983,835,511,271
260,539,334,-162,881,397,1117,392,218,602,-978,839,511,272
262,538,335,-160,902,396,1104,390,195,612,-986,840,513,272
264,539,330,-156,897,395,1119,393,207,641,-988,838,513,266
263,541,326,-160,877,385,1117,396,214,630,-985,838,512,267
263,538,330,-166,859,369,1091,396,204,621,-987,838,513,268
265,535,335,-161,856,368,1085,391,206,638,-985,837,512,266
265,541,332,-153,859,377,1102,386,214,632,-981,835,511,269
261,543,329,-160,861,377,1119,391,206,603,-983,834,512,272
258,535,335,-166,862,374,1133,394,200,609,-986,837,513,271
260,531,335,-159,862,364,1121,390,213,626,-983,843,511,271
264,536,330,-160,859,348,1101,392,228,606,-980,839,510,269
262,537,338,-166,862,347,1108,396,249,609,-982,834,511,268
261,538,342,-163,856,351,1100,391,272,659,-985,837,515,272
266,544,336,-160,844,343,1059,386,263,673,-987,838,518,274
266,543,340,-161,855,338,1044,391,232,652,-986,837,516,271
263,537,348,-158,867,350,1063,396,214,661,-980,840,515,271
269,537,339,-158,874,362,1072,394,192,651,-981,842,516,273
276,544,329,-159,870,364,1079,390,158,592,-986,843,512,274
271,546,337,-158,847,365,1108,391,150,565,-981,843,509,270
265,542,344,-162,844,362,1138,394,162,584,-976,839,513,270
263,541,337,-162,876,363,1152,391,177,597,-983,840,518,277
265,543,332,-156,889,370,1155,390,203,612,-987,845,514,276
270,540,336,-160,883,373,1147,393,230,655,-986,842,512,271
268,538,339,-165,887,373,1128,395,246,682,-989,838,513,274
262,543,336,-157,876,380,1112,392,264,680,-987,837,513,274
264,543,335,-156,853,377,1100,390,281,688,-980,835,513,270
267,538,337,-163,867,360,1085,394,267,682,-982,839,512,270
268,537,338,-158,910,354,1071,398,232,657,-990,842,514,272
265,538,330,-155,930,367,1065,397,216,653,-991,839,513,270
263,537,328,-162,907,380,1077,392,215,649,-980,840,510,272
265,536,336,-162,877,381,1093,394,205,622,-975,840,510,275
267,536,337,-158,869,372,1098,398,188,604,-981,837,516,272
267,537,335,-162,862,366,1106,397,190,607,-985,840,516,274
266,537,333,-168,856,363,1119,391,210,629,-982,841,511,278
269,538,334,-163,867,355,1127,389,218,652,-980,838,514,273
272,540,339,-155,879,348,1131,391,208,623,-986,837,516,271
265,537,337,-161,877,352,1130,392,206,591,-990,838,511,275
263,537,332,-164,874,353,1119,392,217,628,-985,842,511,276
264,538,331,-159,879,347,1102,392,228,673,-982,844,516,275
259,538,334,-154,887,353,1082,392,232,685,-985,840,516,277
260,543,334,-158,892,354,1072,390,221,675,-984,838,512,276
269,543,327,-165,877,345,1090,390,197,649,-984,838,513,270
270,535,332,-164,862,351,1108,390,179,630,-984,839,517,273
263,538,340,-160,862,363,1095,390,170,612,-984,844,516,277
261,543,337,-163,859,365,1088,394,172,595,-987,848,513,275
268,543,334,-156,858,368,1096,396,184,600,-984,843,513,273
274,541,331,-151,876,375,1112,391,198,613,-976,841,512,273
269,541,331,-159,875,380,1136,391,214,611,-979,845,511,274
260,544,336,-160,854,382,1145,393,225,617,-985,845,516,275
262,546,338,-153,850,376,1128,389,212,627,-982,839,519,277
267,545,336,-160,853,367,1109,390,199,622,-978,838,511,280
263,539,335,-171,857,369,1102,395,212,637,-980,840,511,280
263,538,333,-163,864,370,1089,392,218,675,-988,838,517,277
266,543,338,-156,862,370,1078,389,192,671,-990,839,513,274
263,547,343,-161,855,372,1087,390,152,602,-982,839,510,272
267,544,337,-161,858,371,1118,393,123,545,-984,838,516,275
270,537,332,-161,857,367,1144,392,121,557,-990,841,513,276
266,539,336,-164,844,370,1142,393,132,581,-986,844,509,273
261,543,333,-165,842,373,1145,392,136,563,-983,839,516,272
261,540,330,-161,854,366,1162,388,144,554,-988,837,517,272
263,538,335,-156,837,364,1158,391,167,607,-982,842,512,272
264,542,335,-160,814,373,1133,397,186,642,-975,842,513,275
263,543,329,-163,844,384,1118,392,191,614,-982,836,514,276
263,541,331,-159,863,393,1111,388,190,608,-989,836,509,276
264,541,335,-161,833,396,1097,397,181,631,-984,839,509,275
263,543,334,-164,836,392,1076,401,167,625,-980,839,512,275
260,540,332,-157,876,397,1069,393,151,634,-983,840,513,276
263,540,333,-156,879,411,1080,388,138,643,-983,843,514,276
268,543,335,-162,864,410,1087,392,134,598,-982,845,513,277
263,538,333,-163,868,401,1097,397,137,583,-985,840,511,275
259,538,334,-160,872,408,1127,395,147,611,-984,840,514,273
264,542,336,-160,857,413,1152,389,156,588,-981,842,517,275
263,537,335,-159,838,405,1162,389,163,559,-982,837,513,275
262,535,341,-155,844,406,1170,391,172,595,-986,835,513,273
267,541,338,-153,857,400,1158,392,173,622,-984,835,519,267
269,543,333,-160,852,382,1124,392,168,606,-983,835,517,267
262,538,336,-163,858,382,1093,392,175,612,-989,839,512,273
259,540,334,-159,868,388,1071,395,191,633,-990,839,510,273
266,547,336,-160,858,379,1060,396,188,629,-982,835,513,271
267,546,337,-165,862,377,1057,392,169,620,-978,839,516,271
264,539,330,-162,888,383,1059,390,151,626,-982,845,515,269
263,540,332,-156,888,374,1074,392,136,634,-983,843,515,273
263,543,335,-159,858,376,1102,391,124,634,-978,838,515,275
269,544,329,-164,830,382,1116,391,116,601,-982,838,515,272
269,539,327,-162,825,369,1120,390,94,560,-991,841,517,271
258,537,333,-161,842,367,1134,390,82,573,-987,843,517,271
257,542,333,-160,866,382,1145,393,112,595,-981,842,515,274
263,540,330,-161,869,384,1143,393,146,593,-987,837,519,276
266,536,336,-159,849,376,1131,392,161,622,-989,835,520,274
268,541,340,-154,839,377,1111,393,181,664,-977,842,514,272
266,542,337,-154,861,378,1083,392,184,656,-977,843,513,273
270,542,334,-158,885,379,1072,390,159,629,-987,840,516,273
273,547,337,-158,875,393,1101,388,144,643,-987,841,514,274
267,544,344,-158,866,401,1132,392,147,645,-983,841,513,278
267,543,339,-158,856,387,1139,394,138,597,-982,837,514,272
269,549,334,-158,818,369,1143,393,125,581,-986,837,514,264
268,546,343,-161,803,370,1159,394,131,612,-985,844,514,271
270,543,343,-163,840,390,1165,392,158,606,-982,843,516,274
270,545,334,-160,876,409,1163,390,188,602,-981,837,517,269
265,547,334,-159,887,413,1166,394,218,672,-988,840,513,273
264,546,335,-158,895,407,1166,397,238,713,-988,842,511,279
269,544,333,-158,888,400,1149,392,246,680,-980,840,514,273
266,543,333,-163,865,399,1129,388,248,680,-987,839,513,273
262,545,335,-163,859,394,1129,392,248,706,-990,839,511,278
262,544,337,-160,864,391,1135,394,237,691,-979,840,512,277
262,539,335,-163,862,395,1131,390,225,660,-982,841,512,274
262,543,334,-164,855,392,1135,390,220,647,-991,843,511,277
259,543,333,-162,863,374,1145,396,208,640,-982,842,514,276
259,537,332,-158,873,364,1144,396,191,627,-974,840,513,272
266,539,339,-160,860,372,1138,390,200,616,-984,840,514,273
265,538,338,-165,840,368,1134,390,228,615,-989,838,517,276
263,538,330,-164,842,355,1135,394,239,635,-987,838,516,277
264,544,340,-158,853,358,1137,393,246,657,-988,843,513,276
262,545,345,-160,856,372,1133,390,282,684,-982,844,514,274
266,539,337,-162,865,376,1127,391,310,728,-982,841,513,275
275,537,339,-158,882,375,1124,392,292,725,-989,839,510,275
278,539,342,-157,887,375,1123,392,258,668,-987,839,510,276
271,542,338,-155,879,372,1134,393,241,650,-984,844,512,279
264,546,335,-155,864,374,1154,393,241,666,-985,844,515,276
266,543,337,-158,841,370,1157,392,224,631,-984,836,514,272
269,542,338,-157,823,350,1149,392,188,570,-986,839,515,271
265,541,334,-158,831,350,1155,391,182,562,-987,847,516,268
260,539,332,-160,857,371,1175,389,222,595,-983,838,515,267
269,542,341,-156,874,383,1187,391,271,637,-985,834,514,274
275,544,343,-153,874,390,1184,393,307,678,-988,844,514,279
270,538,338,-157,879,404,1168,391,331,703,-983,845,515,272
265,536,336,-158,894,400,1144,389,343,731,-983,835,516,271
269,539,333,-158,882,388,1131,388,343,744,-981,836,514,277
271,542,335,-159,860,388,1131,392,324,712,-978,840,510,281
267,540,335,-158,879,390,1126,392,294,678,-982,836,512,278
268,542,330,-158,900,380,1110,391,255,643,-984,837,518,268
269,545,330,-161,857,359,1103,392,205,585,-984,839,516,267
265,540,333,-162,804,343,1101,393,172,557,-984,838,515,278
262,533,333,-163,824,347,1095,392,171,594,-981,840,517,277
262,538,335,-163,867,364,1101,389,182,612,-980,841,516,269
264,540,336,-163,848,371,1119,390,208,595,-983,837,515,272
262,534,329,-165,822,360,1130,395,239,612,-986,836,517,271
264,539,331,-163,847,356,1134,396,252,650,-982,838,517,267
265,547,333,-162,861,368,1129,390,264,664,-979,836,513,273
263,542,333,-163,848,375,1110,388,285,668,-982,834,513,277
263,534,335,-162,869,370,1096,391,292,686,-984,835,513,273
263,537,331,-161,892,377,1092,389,281,695,-982,837,510,268
267,542,327,-162,870,389,1081,390,262,663,-982,840,512,269
267,541,331,-160,850,380,1068,393,235,628,-985,842,516,271
262,541,335,-156,853,372,1070,392,205,614,-987,839,514,272
264,546,331,-159,865,378,1081,392,177,590,-986,837,513,271
270,547,330,-161,869,389,1106,395,163,563,-978,839,515,270
275,544,337,-157,848,389,1132,394,158,557,-974,839,516,272
268,541,335,-159,828,387,1135,388,147,552,-984,836,511,269
260,545,330,-161,836,400,1127,390,155,558,-988,838,511,269
261,548,331,-158,842,416,1127,394,200,603,-979,840,513,275
266,541,331,-161,840,415,1118,394,232,655,-978,834,514,274
272,538,333,-163,848,416,1104,390,234,661,-982,836,511,270
271,543,334,-160,855,426,1099,389,250,640,-979,842,513,272
266,541,333,-161,865,415,1092,389,273,650,-983,837,518,270
267,534,331,-161,866,390,1074,389,269,654,-989,835,516,268
271,536,331,-160,854,393,1062,390,253,617,-985,840,510,271
266,544,335,-161,855,409,1065,391,241,613,-984,841,511,274
258,544,335,-165,852,401,1070,395,233,647,-991,839,515,273
260,537,331,-164,834,383,1072,396,229,639,-988,840,514,272
265,537,338,-155,835,386,1076,392,233,615,-978,841,514,274
261,539,342,-155,860,393,1074,391,240,628,-980,838,515,277
261,538,335,-163,849,381,1064,395,246,624,-985,838,518,275
270,540,331,-162,794,376,1062,393,256,608,-983,840,515,271
267,538,330,-163,779,375,1063,389,274,629,-982,837,508,274
261,537,332,-164,832,360,1062,389,289,629,-983,837,512,277
262,542,333,-160,862,355,1080,393,301,613,-984,842,516,274
263,539,331,-160,835,372,1095,393,312,640,-985,839,511,272
266,534,334,-163,833,380,1091,393,320,677,-986,837,513,275
267,537,335,-160,846,379,1089,394,330,688,-982,840,516,272
271,544,332,-157,827,381,1084,392,335,687,-980,842,513,271
273,545,331,-160,831,374,1064,390,312,658,-986,841,510,275
269,543,331,-162,846,358,1057,390,280,583,-991,840,512,275
268,543,333,-160,811,347,1074,393,273,552,-990,840,511,274
268,544,334,-160,786,347,1093,394,285,601,-989,841,512,275
267,546,336,-163,822,357,1113,391,296,622,-986,841,511,273
267,546,341,-162,833,364,1129,391,297,582,-980,839,508,273
260,541,338,-160,807,371,1134,391,303,583,-982,841,511,273
261,540,335,-159,816,385,1136,390,322,643,-984,843,514,276
267,538,336,-161,839,391,1138,393,333,644,-981,837,513,275
266,538,334,-161,847,384,1131,395,333,613,-982,837,511,273
264,539,333,-158,863,380,1119,393,340,631,-983,842,515,280
265,539,335,-159,864,372,1101,392,344,649,-983,844,518,282
264,540,336,-165,836,360,1079,391,335,639,-984,842,515,275
259,543,331,-168,822,365,1078,390,317,641,-983,837,512,270
260,542,330,-169,820,369,1096,393,295,637,-980,838,514,272
262,538,338,-164,819,353,1111,395,260,581,-983,843,516,275
261,537,337,-159,839,344,1120,392,233,538,-987,842,512,274
270,541,332,-158,852,354,1142,393,244,561,-984,838,511,276
272,543,334,-158,833,359,1165,394,274,601,-983,836,517,276
260,542,336,-158,813,347,1158,391,274,605,-986,838,516,273
260,545,335,-158,820,344,1136,391,265,595,-984,842,511,274
266,543,333,-158,833,359,1133,390,291,614,-980,837,512,276
266,536,333,-159,834,366,1133,389,313,630,-981,834,515,273
263,534,332,-164,832,350,1100,391,299,630,-988,841,512,270
262,539,333,-163,840,338,1069,392,280,636,-991,841,513,271
265,544,335,-160,848,339,1065,391,267,617,-983,836,513,274
264,542,329,-163,839,331,1077,393,251,590,-981,836,509,274
263,539,330,-165,836,322,1091,391,253,613,-988,836,512,274
264,539,337,-164,834,329,1106,386,262,639,-993,836,515,269
260,539,334,-165,802,342,1130,390,250,614,-990,836,509,269
261,542,331,-163,782,346,1146,394,229,573,-984,835,510,276
264,539,331,-160,817,342,1138,389,211,548,-983,834,515,274
263,538,332,-162,827,338,1129,387,200,549,-987,836,513,269
262,544,331,-161,804,343,1135,394,215,582,-988,841,512,269
265,542,328,-159,818,342,1124,397,236,603,-985,842,517,267
266,540,332,-158,841,327,1102,395,237,589,-985,839,517,269
262,541,337,-155,830,318,1094,392,240,578,-988,836,509,270
259,536,330,-158,809,317,1086,390,246,581,-987,834,507,266
264,532,321,-163,804,322,1084,392,232,584,-981,834,510,271
263,535,326,-164,831,337,1095,392,210,582,-980,836,511,278
260,539,338,-163,854,343,1106,389,192,568,-986,838,515,275
268,538,338,-164,823,331,1113,391,177,563,-987,841,515,268
267,539,333,-164,796,325,1118,394,171,569,-987,839,510,269
260,541,335,-159,822,329,1107,393,164,560,-982,836,509,274
267,541,336,-155,831,320,1094,390,157,545,-980,836,512,273
274,542,335,-157,798,316,1101,392,180,560,-986,840,511,268
270,548,339,-161,786,328,1116,397,212,592,-989,840,511,276
270,547,343,-161,817,338,1120,395,216,602,-985,840,510,281
277,541,345,-151,841,340,1108,392,200,593,-981,843,511,274
277,546,341,-152,837,344,1103,396,190,583,-982,842,514,270
273,551,341,-160,835,343,1111,396,184,580,-982,839,515,275
271,547,344,-159,827,340,1106,390,183,578,-983,840,513,276
266,544,338,-158,806,338,1095,392,179,580,-984,841,514,275
265,547,337,-163,817,334,1099,395,175,584,-986,841,510,276
268,545,339,-162,842,334,1101,392,182,557,-989,843,509,274
264,543,335,-159,836,340,1086,393,188,550,-989,840,513,272
262,543,335,-166,826,341,1080,395,193,594,-986,838,514,270
265,538,333,-169,822,340,1094,391,202,616,-981,839,513,269
266,535,330,-165,821,337,1104,392,208,602,-980,842,516,271
262,538,332,-167,822,335,1112,394,213,606,-982,843,518,269
264,539,333,-165,812,348,1133,390,228,617,-986,841,516,265
269,537,334,-162,811,355,1146,391,231,589,-991,842,512,271
263,535,332,-165,834,349,1121,395,220,564,-991,838,509,277
262,537,331,-165,835,348,1089,394,216,591,-986,837,510,276
267,542,336,-159,820,351,1082,392,211,623,-988,839,518,271
261,540,337,-162,843,348,1069,390,186,600,-988,839,517,271
261,537,333,-163,864,345,1046,390,161,566,-981,840,513,277
266,541,330,-160,851,349,1048,392,156,576,-982,840,516,278
265,547,333,-161,838,354,1067,393,162,597,-985,837,516,273
264,542,338,-162,832,351,1081,389,174,603,-979,835,514,269
266,535,336,-163,820,343,1095,387,192,599,-980,836,516,271
269,541,336,-163,803,342,1105,391,203,612,-985,839,514,277
266,549,334,-160,781,350,1113,391,200,631,-981,841,509,274
264,546,333,-161,776,344,1120,390,185,599,-984,837,513,269
267,541,338,-162,801,336,1112,393,177,563,-988,835,516,268
267,539,336,-157,823,345,1099,393,188,587,-983,839,513,269
269,540,333,-157,842,359,1094,391,205,616,-981,842,514,272
270,541,337,-162,864,372,1077,394,210,612,-989,839,517,276
268,545,340,-160,866,385,1044,394,202,608,-991,841,514,276
269,547,339,-155,856,394,1022,390,187,607,-983,848,513,277
273,543,338,-159,837,394,1025,389,171,609,-982,846,517,277
272,541,335,-159,802,395,1051,392,154,613,-984,843,516,275
265,541,332,-155,796,397,1086,392,138,589,-985,844,511,273
267,537,333,-159,837,402,1118,392,138,562,-983,846,514,273
275,539,337,-161,858,419,1146,392,151,574,-982,843,518,274
271,545,335,-155,844,438,1163,392,165,594,-986,837,515,274
265,547,329,-155,828,455,1161,391,180,597,-986,840,512,272
267,543,334,-163,823,468,1142,391,196,616,-980,844,512,271
267,541,338,-162,844,461,1116,392,210,654,-978,839,512,271
266,539,330,-158,840,442,1085,394,212,663,-987,840,515,276
263,535,333,-164,795,431,1051,394,196,629,-990,845,515,279
259,536,342,-164,806,429,1031,392,171,598,-985,836,513,278
258,544,336,-160,866,426,1027,389,152,594,-986,831,512,277
262,548,330,-163,870,429,1029,389,136,602,-987,840,513,275
272,546,333,-163,842,440,1046,395,124,608,-984,844,511,275
270,544,335,-160,840,442,1066,397,112,593,-977,841,511,273
264,545,335,-162,830,428,1067,394,91,559,-978,841,515,271
270,545,335,-163,822,415,1052,392,72,528,-983,838,516,271
272,544,334,-160,827,406,1040,390,67,522,-987,836,516,270
266,545,332,-162,815,395,1037,391,86,544,-986,843,514,274
263,548,334,-165,816,391,1031,396,106,554,-985,842,514,276
267,546,338,-160,837,389,1016,397,101,553,-990,837,515,272
274,544,342,-157,840,384,1006,390,92,576,-989,844,514,269
268,545,338,-160,839,394,1015,388,99,592,-986,848,514,270
260,542,334,-161,838,411,1014,393,105,571,-981,842,517,274
264,539,333,-161,823,430,1009,392,109,566,-984,837,514,276
267,543,330,-157,833,455,1043,389,120,588,-988,839,510,274
266,549,333,-157,856,467,1084,392,125,586,-982,843,514,274
262,549,331,-164,834,459,1096,393,129,575,-978,841,516,274
260,542,330,-166,813,454,1103,388,128,577,-980,838,514,275
265,535,336,-161,832,439,1109,388,110,587,-981,838,513,275
267,535,340,-164,845,422,1096,391,107,586,-981,839,512,268
266,541,337,-164,841,419,1080,393,133,576,-985,841,512,273
264,541,332,-155,847,410,1071,392,141,588,-985,842,516,282
262,539,334,-156,849,401,1050,387,129,605,-980,842,518,281
265,545,338,-161,836,418,1041,390,138,594,-979,844,515,277
265,545,336,-160,837,444,1053,396,145,571,-984,844,515,272
264,540,336,-158,837,451,1051,394,132,574,-986,841,518,272
261,541,337,-158,824,453,1048,391,137,601,-979,837,514,274
261,543,335,-157,835,463,1078,393,162,622,-979,836,509,272
265,542,334,-155,871,472,1119,392,181,623,-984,836,512,269
267,540,334,-156,879,482,1135,390,201,607,-984,837,514,272
265,542,336,-158,851,490,1144,391,219,611,-981,840,513,276
265,542,338,-159,833,486,1152,392,218,621,-981,837,512,272
268,544,338,-158,830,468,1146,398,219,590,-981,834,513,267
271,546,338,-158,828,455,1139,402,227,579,-982,841,514,272
270,542,333,-163,832,453,1135,395,219,627,-981,840,513,278
270,539,333,-161,820,445,1115,390,198,632,-980,837,513,276
269,543,335,-158,803,434,1082,392,189,581,-984,842,517,270
266,546,331,-162,825,434,1065,389,190,587,-985,842,516,270
264,542,332,-161,865,439,1065,384,191,632,-988,836,514,278
261,539,336,-157,862,437,1074,390,192,621,-991,837,515,273
263,542,333,-161,829,433,1093,396,186,579,-986,841,515,263
265,543,332,-166,811,441,1117,393,176,572,-983,837,513,270
263,538,334,-166,823,460,1134,389,174,594,-987,834,511,275
264,539,336,-160,846,476,1141,392,181,606,-986,839,513,271
265,543,334,-156,851,487,1155,394,195,617,-980,840,517,271
267,539,336,-160,843,487,1158,392,200,628,-982,838,517,274
268,539,334,-161,857,483,1148,393,197,607,-984,841,514,274
263,541,326,-158,873,487,1144,396,200,592,-983,843,517,273
260,539,331,-159,866,496,1146,393,209,610,-984,840,517,276
262,538,335,-160,853,494,1141,391,204,612,-982,839,509,279
266,541,330,-160,841,473,1124,393,182,603,-983,840,509,277
269,544,332,-161,827,452,1108,391,171,609,-984,839,512,275
