F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
255,537,325,-166,809,534,1098,395,210,601,-990,825,515,264
259,537,332,-163,841,522,1085,396,185,503,-993,829,508,267
257,537,335,-159,861,529,1095,388,204,528,-988,829,509,262
259,541,333,-159,837,543,1111,386,249,663,-990,824,511,260
262,541,330,-160,804,530,1103,391,254,621,-991,825,507,264
260,536,329,-158,787,506,1082,390,231,542,-986,826,506,269
258,535,332,-158,783,504,1071,389,238,622,-988,825,511,264
258,535,334,-163,800,510,1073,392,258,636,-990,830,511,254
256,535,334,-162,824,499,1072,393,250,518,-987,833,512,258
255,540,333,-160,810,489,1069,394,234,547,-989,828,513,265
263,544,332,-159,785,496,1083,397,240,689,-987,823,514,262
268,543,330,-159,795,503,1098,392,245,667,-981,826,515,260
264,540,328,-164,800,499,1102,392,235,522,-987,828,515,263
263,537,328,-168,817,492,1101,400,229,506,-994,828,514,266
263,537,330,-168,865,492,1096,393,231,620,-988,827,512,265
260,538,333,-167,858,496,1096,386,226,641,-984,830,512,268
255,538,333,-164,777,497,1103,392,224,544,-988,834,516,269
253,531,330,-164,756,488,1107,398,240,511,-989,829,517,265
258,531,335,-164,819,480,1106,397,250,546,-985,827,510,264
261,536,335,-165,829,479,1102,396,239,549,-984,831,509,268
261,535,329,-166,787,476,1102,394,232,566,-986,832,513,270
267,535,329,-166,773,480,1109,393,245,603,-988,829,515,267
264,541,328,-169,789,488,1110,392,250,605,-987,828,515,264
256,541,328,-170,819,488,1102,385,231,573,-986,831,516,264
260,536,334,-165,825,486,1097,384,218,528,-989,829,516,262
266,537,337,-163,781,485,1100,389,237,522,-989,826,513,261
269,543,337,-168,769,481,1105,389,256,596,-985,828,509,268
268,544,338,-167,830,470,1092,392,243,642,-985,831,512,273
267,543,341,-161,829,454,1068,397,218,577,-985,835,517,270
270,545,343,-160,753,451,1076,396,221,529,-984,836,513,278
275,545,340,-162,745,457,1097,393,225,538,-988,833,507,283
280,546,338,-160,822,459,1091,395,203,568,-990,836,511,272
279,548,341,-160,858,464,1087,395,189,581,-986,841,513,270
268,545,341,-158,805,469,1096,393,195,545,-988,837,513,274
266,546,338,-153,762,450,1087,389,187,545,-989,833,514,270
277,547,339,-158,781,436,1067,391,171,593,-984,836,517,270
278,546,342,-165,785,444,1077,396,178,579,-984,837,517,276
268,545,340,-162,762,458,1098,394,203,575,-990,831,514,274
267,546,339,-157,787,472,1088,395,207,613,-989,827,511,271
270,542,340,-160,828,476,1064,400,180,527,-984,830,514,270
266,539,335,-166,775,474,1075,390,178,450,-986,835,519,268
265,544,336,-169,724,479,1104,384,209,552,-988,840,518,269
265,540,340,-166,804,482,1107,394,203,632,-986,837,511,269
266,533,337,-159,869,475,1090,396,164,614,-985,832,509,270
271,541,335,-159,812,468,1078,390,157,610,-983,836,513,276
273,546,335,-163,778,465,1078,397,185,611,-987,840,516,276
269,542,336,-162,786,458,1075,402,205,574,-989,839,513,271
268,544,337,-159,757,448,1067,398,204,557,-985,839,512,273
270,548,337,-159,767,443,1066,395,193,597,-987,839,516,276
269,544,338,-158,810,447,1075,393,188,643,-989,837,518,274
270,544,340,-157,792,460,1086,390,186,641,-986,835,517,273
274,547,343,-157,767,467,1096,397,174,569,-985,836,519,272
276,543,343,-155,787,457,1101,400,160,498,-986,836,520,270
274,541,342,-158,820,447,1096,393,169,562,-986,835,512,271
276,545,344,-162,814,437,1081,395,188,643,-987,835,513,275
278,542,343,-160,772,425,1067,401,180,592,-988,834,518,276
278,540,341,-158,761,421,1065,400,172,542,-985,837,514,274
274,545,343,-160,791,425,1072,395,181,568,-984,841,513,277
272,545,343,-159,800,428,1063,392,186,599,-985,837,514,278
279,546,343,-156,792,434,1040,394,190,634,-986,835,514,278
278,546,345,-159,787,439,1037,395,199,617,-985,842,517,281
274,542,344,-160,774,441,1059,396,191,524,-986,845,519,283
280,543,345,-158,776,454,1083,397,197,547,-986,844,515,282
276,546,345,-160,803,470,1098,397,220,635,-984,845,515,277
268,545,343,-161,837,471,1103,393,219,587,-984,846,513,275
273,548,341,-156,823,480,1117,391,230,576,-987,843,508,278
279,550,339,-157,774,491,1135,397,264,702,-987,840,511,279
279,548,339,-161,799,488,1130,398,264,683,-983,842,516,278
279,547,340,-161,852,480,1105,393,243,526,-987,840,516,275
277,545,341,-160,823,471,1086,394,245,592,-989,835,517,276
277,543,340,-158,772,461,1073,400,236,741,-985,840,518,278
278,545,340,-160,762,455,1053,398,202,592,-987,845,514,276
273,547,347,-163,787,447,1044,393,187,448,-988,843,510,275
268,546,347,-161,841,439,1053,395,198,607,-985,843,514,275
271,545,340,-158,846,439,1059,395,199,706,-985,840,517,275
276,545,339,-162,799,442,1063,394,182,602,-984,837,515,278
275,544,341,-165,808,457,1089,394,174,554,-982,845,515,279
272,542,342,-163,842,479,1113,395,185,582,-985,849,517,276
269,537,339,-164,820,480,1107,394,204,611,-985,836,513,272
269,538,336,-163,779,475,1103,396,209,614,-986,833,512,270
269,545,342,-160,776,479,1100,397,198,544,-989,843,512,274
267,544,341,-161,793,467,1074,394,193,524,-984,840,512,278
271,542,335,-163,819,444,1056,397,198,609,-977,836,512,277
273,547,339,-158,821,439,1058,400,193,582,-980,839,513,276
268,549,345,-157,764,441,1047,394,190,488,-984,840,514,275
270,545,340,-164,748,441,1046,392,211,561,-986,838,514,278
275,542,338,-163,820,456,1079,396,241,671,-986,841,511,281
272,542,344,-158,842,477,1105,399,254,632,-985,846,513,281
266,547,344,-159,777,478,1103,399,248,573,-984,849,520,282
269,549,340,-160,762,475,1105,399,242,581,-981,848,519,284
274,545,340,-157,808,479,1112,399,247,605,-981,842,515,283
269,544,343,-160,805,484,1109,396,245,599,-980,842,513,281
268,547,348,-165,786,478,1100,395,222,555,-982,847,514,284
278,549,348,-161,797,459,1084,400,193,547,-987,847,517,281
278,550,340,-157,787,434,1063,392,182,608,-982,846,518,284
275,553,338,-159,748,421,1047,377,177,599,-979,852,516,294
281,553,344,-158,765,428,1039,387,155,500,-984,854,515,289
287,549,344,-156,807,432,1022,404,144,503,-986,850,518,286
284,550,346,-158,770,428,1009,398,159,535,-983,851,517,290
284,554,354,-158,763,438,1023,391,180,544,-983,850,516,288
291,556,352,-152,842,455,1040,396,191,632,-983,844,522,286
289,552,344,-152,845,458,1045,397,186,652,-980,847,521,290
283,551,352,-158,788,449,1051,395,162,542,-978,851,515,291
286,556,358,-159,782,430,1060,395,128,516,-979,851,513,286
284,554,348,-159,752,410,1058,396,114,560,-983,855,517,290
278,550,342,-160,715,408,1054,396,118,491,-984,857,521,295
284,552,350,-158,776,411,1053,395,125,470,-980,855,519,296
288,553,350,-154,806,419,1058,396,151,588,-976,863,519,297
279,548,347,-154,758,443,1081,399,199,660,-977,869,519,297
275,545,347,-160,798,459,1094,394,223,624,-983,861,519,293
280,548,347,-162,859,454,1074,391,201,567,-984,856,522,293
279,549,347,-157,794,445,1054,398,196,594,-979,857,526,296
277,548,344,-156,754,443,1056,399,214,630,-982,851,520,292
277,547,344,-158,833,447,1062,392,202,590,-984,849,514,290
269,547,340,-161,833,452,1058,394,177,577,-982,853,518,289
267,547,343,-162,729,449,1068,396,172,582,-981,850,518,283
272,543,345,-164,724,448,1091,395,164,498,-980,846,515,284
271,543,337,-165,818,445,1098,391,149,471,-981,846,518,283
268,548,339,-161,811,432,1083,388,160,598,-985,848,521,278
271,549,341,-158,717,427,1072,391,183,630,-985,846,518,281
274,546,339,-160,738,439,1080,398,194,521,-981,844,518,281
273,544,340,-161,841,445,1078,399,212,541,-980,845,522,279
272,542,339,-159,862,438,1064,398,220,675,-984,842,517,280
271,544,339,-159,797,441,1063,398,201,681,-987,842,512,284
272,547,344,-162,737,455,1070,396,197,589,-988,846,517,284
270,543,339,-164,781,464,1072,396,215,581,-989,844,520,282
267,539,335,-161,873,464,1067,395,212,619,-985,838,517,277
268,540,342,-163,848,450,1068,390,178,561,-982,838,515,270
270,540,343,-168,745,447,1092,394,151,482,-984,838,517,275
265,538,337,-168,741,467,1120,397,156,544,-982,836,517,277
263,542,335,-165,778,478,1116,390,181,662,-982,840,515,273
264,544,335,-163,790,471,1108,386,187,640,-990,843,515,275
262,541,332,-163,820,481,1124,393,178,558,-988,837,519,278
264,540,332,-168,780,489,1125,397,196,516,-978,837,518,279
269,540,334,-173,730,473,1103,391,217,501,-979,846,513,277
267,538,337,-168,808,480,1096,388,227,603,-985,847,518,273
266,538,341,-162,851,506,1118,395,246,744,-984,841,523,273
269,542,339,-161,774,510,1132,398,258,696,-984,839,518,279
269,544,333,-161,757,494,1119,397,249,580,-984,842,519,281
265,537,332,-161,802,482,1111,398,251,621,-982,842,522,277
262,534,339,-164,794,472,1126,398,271,712,-984,839,517,279
268,547,343,-167,780,467,1127,396,263,641,-990,838,519,282
272,553,340,-162,773,470,1119,395,241,539,-989,838,522,281
268,544,341,-156,772,465,1129,393,235,621,-984,838,514,280
273,543,345,-158,800,464,1119,395,228,719,-985,840,511,283
282,548,346,-157,776,470,1094,397,221,651,-987,844,514,280
282,549,347,-152,738,466,1098,396,231,620,-988,845,512,276
276,550,347,-156,788,455,1099,396,252,700,-989,843,510,280
270,553,345,-160,802,445,1073,396,246,661,-986,843,515,284
269,554,346,-156,753,441,1070,397,224,555,-981,847,518,279
275,547,345,-156,783,442,1096,398,230,598,-983,843,514,276
274,541,340,-160,821,447,1108,396,244,699,-989,841,514,279
268,544,341,-159,764,454,1105,396,221,651,-988,846,517,279
269,548,341,-161,717,455,1120,397,196,555,-983,844,517,280
274,549,340,-161,762,457,1136,396,214,626,-982,841,515,284
269,546,339,-163,816,458,1131,391,230,691,-984,848,516,282
265,541,340,-167,809,452,1129,384,226,600,-985,846,523,278
264,540,339,-164,777,448,1138,383,237,574,-985,837,522,277
262,543,330,-164,773,449,1141,385,256,670,-981,841,515,278
262,541,329,-170,782,456,1134,385,259,701,-981,847,514,274
263,537,339,-169,764,465,1128,390,252,656,-986,841,512,274
261,539,337,-160,744,463,1131,396,242,640,-985,839,508,278
261,545,329,-159,766,458,1128,395,222,607,-981,842,510,276
260,544,334,-166,813,455,1127,396,205,566,-983,841,517,270
265,539,336,-165,813,451,1137,398,221,646,-983,841,513,267
268,539,333,-161,771,453,1144,394,255,723,-984,840,509,275
267,540,336,-163,766,460,1133,394,266,631,-991,838,515,278
267,537,334,-166,788,460,1137,394,268,607,-988,839,514,272
267,536,332,-168,796,465,1159,387,290,749,-982,836,509,273
265,540,341,-167,794,468,1151,389,300,752,-986,834,511,278
268,542,342,-164,800,451,1131,400,274,620,-989,838,513,271
269,543,336,-165,797,434,1129,400,244,595,-986,837,509,262
266,545,338,-167,757,419,1126,394,225,615,-984,837,511,271
262,544,338,-164,727,415,1121,395,216,616,-984,841,513,279
266,541,333,-162,749,438,1131,399,222,646,-987,839,509,275
273,539,333,-162,786,454,1137,395,222,618,-991,836,512,272
270,540,337,-161,776,452,1126,389,201,564,-987,837,515,275
264,538,338,-164,727,450,1124,390,189,604,-985,838,514,275
261,532,337,-167,734,447,1124,395,195,666,-989,842,515,270
265,531,339,-164,803,445,1113,394,184,634,-988,842,518,271
271,536,343,-161,813,446,1098,394,158,512,-985,832,519,272
265,538,338,-163,760,444,1096,397,161,500,-988,829,516,269
263,538,332,-164,765,447,1112,394,197,686,-988,835,514,270
267,540,336,-162,804,463,1128,394,232,777,-985,834,513,269
267,542,341,-161,789,468,1135,396,243,637,-986,832,511,267
269,541,339,-160,763,466,1137,393,257,544,-988,838,511,269
273,541,332,-161,766,466,1139,393,276,603,-988,842,516,271
272,542,337,-163,781,468,1139,396,279,676,-985,841,516,270
267,541,343,-164,805,472,1138,393,275,709,-982,838,514,274
267,540,338,-160,793,479,1136,392,275,656,-988,837,516,276
268,543,335,-158,728,479,1134,396,253,592,-991,838,518,271
265,541,337,-162,729,469,1129,393,228,655,-990,833,514,265
267,538,339,-162,823,461,1110,392,228,707,-987,833,510,269
269,537,336,-163,830,463,1101,396,250,616,-981,843,509,275
264,539,332,-169,736,468,1110,397,275,594,-979,844,514,272
265,540,333,-167,726,469,1108,398,273,714,-986,834,517,272
268,539,337,-160,804,467,1096,397,249,711,-991,832,515,277
262,540,334,-167,796,463,1099,393,245,592,-989,836,512,277
257,541,329,-175,710,452,1105,391,252,601,-989,833,512,274
264,536,330,-169,724,441,1100,393,234,685,-990,833,514,272
266,538,337,-164,826,444,1097,395,196,611,-986,839,518,274
262,547,340,-168,856,458,1096,397,179,528,-985,839,518,276
265,542,337,-168,835,471,1099,395,195,625,-985,839,518,271
269,538,335,-163,814,475,1102,392,220,668,-981,841,519,271
267,545,337,-163,775,469,1103,394,239,575,-980,838,516,274
265,545,339,-164,782,466,1103,397,253,574,-983,836,512,275
264,538,337,-166,813,469,1106,396,258,651,-983,840,513,275
265,540,335,-167,788,464,1107,395,251,618,-984,841,514,275
272,547,337,-165,773,454,1103,394,243,540,-988,840,517,276
271,543,338,-165,807,461,1099,390,241,570,-988,838,519,275
266,541,339,-163,849,476,1091,393,238,661,-988,834,517,273
269,547,339,-156,835,473,1086,399,234,672,-987,835,516,278
270,550,340,-154,787,470,1092,393,225,577,-988,838,516,283
268,548,340,-163,781,478,1100,386,207,556,-988,839,515,279
270,544,340,-166,800,474,1100,394,193,620,-987,839,512,275
271,539,342,-160,788,467,1094,398,200,585,-986,839,513,277
267,539,342,-163,773,483,1111,395,226,546,-987,839,513,277
264,542,337,-169,789,506,1133,397,251,601,-988,841,515,271
265,544,335,-166,804,508,1127,396,256,636,-986,842,519,272
267,543,337,-163,833,501,1107,392,246,613,-984,840,520,274
268,543,338,-166,848,490,1103,396,234,588,-986,837,516,274
264,545,340,-167,778,485,1105,399,228,575,-987,836,515,271
260,544,340,-165,730,488,1093,395,228,567,-982,839,520,271
263,538,338,-164,783,483,1075,396,223,590,-981,842,518,276
263,537,337,-167,856,472,1062,399,204,624,-987,843,513,275
261,543,342,-167,845,470,1056,396,180,604,-985,845,515,271
263,542,344,-162,775,469,1072,391,175,498,-982,842,520,273
265,538,340,-160,772,479,1092,392,189,451,-985,843,519,277
267,540,344,-161,830,504,1087,395,200,555,-985,848,514,282
270,539,343,-163,827,510,1068,398,204,616,-981,841,514,284
267,539,338,-164,766,504,1068,396,201,534,-980,836,517,277
263,540,339,-165,786,510,1075,395,203,490,-982,843,517,273
265,538,337,-165,851,508,1062,395,218,603,-985,845,514,284
269,536,332,-161,821,503,1051,394,226,643,-985,844,516,285
266,541,335,-161,761,520,1062,395,239,536,-983,843,518,276
265,544,341,-166,774,526,1075,394,252,541,-980,841,517,276
271,544,343,-164,838,509,1072,392,243,651,-983,841,518,281
268,544,338,-159,846,497,1065,394,232,651,-986,843,519,283
265,545,338,-159,793,494,1069,397,239,564,-982,842,520,285
266,547,342,-161,794,493,1076,397,244,523,-980,841,520,286
270,547,339,-163,820,498,1079,399,246,578,-982,842,516,278
273,544,339,-163,788,506,1085,403,260,657,-983,843,518,276
266,542,342,-161,777,505,1095,400,266,641,-983,843,521,281
261,542,337,-163,806,500,1096,392,259,582,-984,842,516,282
265,544,334,-164,781,494,1091,393,258,549,-986,843,511,278
265,541,339,-160,743,498,1098,400,262,529,-982,843,516,276
262,541,337,-163,783,510,1103,400,274,598,-981,845,522,279
264,547,336,-169,823,506,1098,395,290,709,-988,848,518,282
268,545,341,-165,818,490,1095,400,296,695,-986,847,514,283
268,539,339,-162,818,486,1100,402,289,596,-976,846,521,287
264,540,332,-165,811,498,1106,395,283,554,-981,849,520,287
264,544,335,-163,782,504,1111,394,271,589,-987,848,512,283
266,542,336,-163,780,501,1118,401,255,647,-980,845,515,288
264,544,333,-165,826,504,1115,397,256,643,-982,847,523,294
263,548,335,-161,840,505,1114,391,258,602,-986,852,523,289
264,544,337,-162,789,503,1124,395,249,600,-982,849,522,287
266,541,339,-165,777,505,1118,397,243,567,-978,845,523,297
265,545,343,-164,816,504,1098,397,252,562,-979,851,519,297
263,541,343,-163,805,500,1093,400,264,628,-981,855,519,291
268,538,340,-167,775,502,1108,399,261,608,-985,852,525,290
271,544,341,-168,804,504,1113,399,247,546,-983,852,521,293
266,546,341,-165,835,495,1112,400,245,617,-980,855,516,296
265,541,341,-166,840,494,1103,398,244,683,-983,851,519,297
270,539,343,-167,844,498,1098,397,232,583,-982,845,516,288
266,544,341,-163,810,504,1110,401,241,538,-980,847,514,281
263,544,339,-161,791,516,1116,398,264,650,-981,849,519,285
266,542,337,-165,824,506,1105,392,263,708,-978,849,521,287
266,539,336,-165,828,487,1092,394,241,622,-977,845,518,284
266,539,341,-162,801,486,1093,396,231,527,-980,841,520,281
267,542,344,-163,791,495,1101,397,249,577,-982,844,522,280
263,541,338,-164,790,499,1103,395,269,690,-982,847,518,284
260,539,336,-164,797,497,1098,392,263,687,-984,845,516,288
265,541,338,-163,828,492,1092,393,245,618,-981,840,519,285
270,542,341,-161,827,483,1087,396,237,588,-983,839,519,277
270,543,345,-160,820,480,1086,397,231,558,-989,843,517,276
270,552,346,-158,818,486,1095,397,231,567,-988,842,519,277
269,554,342,-160,753,487,1097,397,240,634,-988,840,520,275
268,545,344,-164,749,483,1083,396,233,639,-987,847,514,274
266,538,342,-160,860,493,1077,397,222,596,-984,850,513,277
268,541,339,-154,883,508,1078,396,227,610,-985,842,514,277
270,546,345,-158,813,506,1073,392,235,630,-986,839,513,274
267,543,341,-167,809,501,1072,393,232,591,-982,841,511,277
267,541,332,-168,785,491,1077,395,232,544,-983,842,512,277
266,543,336,-163,735,476,1075,392,231,568,-987,847,513,271
265,545,337,-162,790,477,1070,394,232,661,-984,844,515,272
264,542,333,-166,833,492,1080,394,239,686,-981,837,518,276
263,537,334,-169,795,499,1089,387,237,622,-984,840,518,278
265,534,334,-165,796,503,1079,389,231,560,-987,843,516,275
268,538,335,-162,810,516,1072,399,238,542,-984,841,514,273
266,546,335,-164,779,518,1068,398,246,598,-983,844,509,275
260,541,331,-167,784,514,1059,393,245,661,-985,844,509,279
261,531,332,-170,808,516,1065,394,243,623,-987,840,516,279
267,534,333,-167,798,514,1078,396,235,579,-984,838,514,276
265,542,330,-164,769,515,1083,396,233,621,-982,837,512,271
262,542,335,-164,753,535,1101,393,246,643,-985,835,516,270
272,537,340,-164,795,540,1114,388,237,615,-991,831,513,270
274,535,333,-162,847,528,1098,385,221,584,-990,830,510,264
267,537,329,-160,836,534,1076,389,237,575,-986,832,513,263
268,542,334,-162,809,536,1067,392,247,627,-988,832,508,261
274,539,335,-162,803,528,1067,389,236,671,-988,829,504,254
273,534,336,-158,770,536,1067,387,239,622,-986,828,507,250
270,534,339,-159,763,549,1068,388,258,585,-990,828,510,253
271,534,340,-161,829,544,1072,384,252,632,-991,825,511,252
275,535,335,-157,854,534,1069,382,223,625,-988,821,514,251
278,537,331,-156,799,536,1077,385,212,567,-988,818,515,252
278,540,332,-158,771,539,1104,387,225,571,-991,820,512,250
272,544,333,-159,803,533,1104,388,221,603,-990,824,511,250
269,543,335,-155,778,520,1080,387,209,620,-991,826,510,257
270,541,336,-154,728,517,1085,386,222,616,-991,827,509,261
270,541,336,-158,799,519,1097,391,241,600,-988,824,508,258
270,544,339,-159,871,525,1082,394,257,639,-988,824,509,257
270,545,340,-155,838,525,1066,386,272,693,-989,826,510,262
266,542,338,-157,816,512,1051,388,259,626,-987,830,513,267
263,541,338,-165,808,504,1046,397,243,565,-985,833,514,265
265,543,337,-164,773,505,1066,397,258,639,-988,829,515,264
264,542,334,-160,792,507,1078,395,257,692,-992,829,513,272
263,538,336,-163,829,513,1073,396,227,646,-992,837,509,272
264,540,338,-163,797,528,1087,394,221,576,-986,844,511,264
266,540,334,-159,792,537,1116,395,241,565,-984,847,513,268
268,538,332,-159,791,540,1125,401,251,656,-988,846,513,277
268,541,336,-165,731,536,1112,399,240,709,-989,840,516,276
270,545,340,-163,750,522,1087,394,209,602,-986,841,518,275
274,540,340,-162,821,514,1074,395,193,477,-981,841,515,273
273,539,340,-164,818,515,1072,394,212,513,-983,836,515,273
267,545,340,-159,797,505,1056,393,224,649,-987,835,514,277
268,544,343,-153,803,492,1031,398,215,703,-985,839,516,278
278,545,348,-154,793,493,1024,396,197,619,-984,837,522,273
283,555,349,-157,765,500,1032,393,176,508,-983,839,521,270
281,557,346,-153,759,504,1033,396,170,490,-983,845,515,270
279,549,346,-153,793,503,1031,397,184,556,-986,842,514,268
283,552,346,-156,815,502,1047,396,204,646,-988,835,515,272
287,560,346,-154,755,517,1078,398,230,661,-987,836,511,272
283,558,351,-152,741,529,1098,397,251,600,-987,839,513,269
287,561,356,-151,797,520,1100,397,261,592,-987,836,517,273
296,564,352,-152,777,514,1103,398,258,630,-988,836,511,278
293,556,352,-152,723,517,1101,392,244,632,-989,838,506,273
289,553,356,-151,734,509,1093,389,238,630,-983,837,515,273
290,559,358,-152,752,497,1086,395,239,680,-981,839,518,280
294,557,360,-151,751,489,1077,396,234,717,-986,843,513,278
296,555,358,-147,769,488,1068,394,233,670,-987,844,514,276
296,561,353,-146,790,500,1069,394,229,614,-985,844,515,277
294,562,354,-148,776,502,1070,395,222,631,-985,843,512,278
292,560,358,-146,748,492,1073,396,233,668,-986,840,512,280
289,561,356,-147,758,498,1092,396,255,671,-982,842,516,282
284,558,354,-151,789,507,1102,394,264,687,-979,842,520,282
283,553,349,-154,785,510,1098,395,262,678,-983,841,520,280
285,557,347,-155,756,513,1117,397,258,610,-987,842,517,277
279,554,348,-153,751,506,1134,394,266,608,-987,835,519,276
275,545,345,-153,782,490,1117,394,274,678,-987,831,518,278
278,549,344,-155,797,479,1098,396,257,675,-985,839,512,273
275,552,344,-155,777,467,1086,392,230,617,-985,839,514,267
273,542,344,-158,723,457,1073,390,227,605,-989,833,520,271
277,540,339,-164,690,457,1070,394,234,611,-988,833,513,269
277,548,339,-161,730,460,1071,391,226,617,-983,834,509,266
271,554,344,-156,792,468,1076,387,217,630,-985,830,515,267
275,552,344,-157,782,478,1101,392,236,606,-990,834,518,268
281,545,345,-156,733,469,1108,393,257,596,-990,837,516,266
277,547,347,-154,731,453,1083,389,242,643,-986,834,511,262
270,553,343,-156,753,447,1073,394,227,633,-985,834,508,263
271,549,342,-157,738,448,1075,396,234,590,-989,832,512,266
281,542,345,-158,706,451,1069,387,246,643,-992,825,513,267
282,544,345,-161,734,448,1062,382,247,683,-990,826,509,265
272,550,343,-159,798,444,1062,387,240,669,-989,833,509,264
269,549,340,-156,803,453,1064,389,247,697,-989,834,511,264
277,543,344,-158,751,465,1073,386,265,693,-989,832,513,266
277,541,346,-158,737,465,1091,385,279,657,-987,832,515,269
270,543,339,-156,774,473,1108,389,282,692,-984,833,512,271
268,542,336,-157,768,482,1109,394,278,677,-984,835,510,272
271,540,343,-162,746,469,1101,396,263,629,-986,836,512,270
272,544,342,-162,770,451,1102,397,254,719,-983,838,509,267
269,545,336,-160,760,446,1104,397,262,747,-984,838,512,266
267,543,340,-157,724,441,1096,396,256,623,-986,834,514,268
267,546,341,-156,780,431,1090,396,238,633,-981,838,511,274
270,545,336,-160,844,432,1093,397,239,756,-982,846,512,275
270,539,337,-159,807,443,1093,396,256,760,-985,843,517,277
264,538,335,-161,743,444,1096,395,250,643,-984,837,516,280
264,544,334,-165,725,441,1101,396,236,548,-982,841,516,276
268,544,341,-164,776,443,1099,395,250,604,-983,845,518,273
267,541,344,-161,846,449,1104,395,274,763,-984,842,517,277
267,543,337,-164,828,450,1115,400,276,790,-984,843,514,276
267,539,334,-167,756,442,1112,400,262,672,-986,846,514,272
263,534,334,-165,765,439,1104,393,266,629,-988,840,517,273
262,539,332,-162,799,446,1106,392,286,681,-986,837,521,279
264,542,334,-167,770,442,1106,395,293,709,-983,842,519,282
262,539,336,-166,737,413,1091,392,268,693,-985,843,513,280
258,540,334,-160,734,396,1078,390,224,630,-989,838,513,280
263,541,336,-165,753,402,1073,396,197,552,-987,839,517,279
267,540,338,-168,787,400,1056,399,194,566,-982,844,522,279
264,543,338,-159,792,384,1034,395,180,637,-983,844,521,279
267,543,338,-161,748,374,1030,397,144,633,-988,840,517,279
269,540,342,-168,745,387,1035,400,129,579,-985,838,510,282
266,541,340,-161,805,402,1036,397,139,532,-981,842,509,281
270,543,339,-159,811,398,1037,394,143,510,-983,847,513,277
273,539,342,-167,779,395,1038,396,149,554,-981,843,512,275
268,539,341,-167,780,408,1040,396,169,604,-984,841,515,278
266,545,335,-164,791,419,1055,396,167,545,-990,845,520,281
267,548,336,-169,777,411,1067,397,146,475,-987,842,516,281
269,545,340,-167,787,402,1064,395,150,492,-986,840,511,280
268,542,332,-161,814,408,1056,391,162,529,-991,845,516,275
266,540,330,-164,756,408,1042,393,167,541,-984,850,517,277
266,536,340,-171,721,402,1026,397,160,508,-978,848,513,281
266,535,340,-168,806,405,1022,397,147,483,-983,846,516,280
264,539,335,-163,835,417,1029,396,150,537,-985,845,516,280
261,539,337,-163,779,421,1032,398,162,560,-982,847,515,283
258,539,335,-167,780,416,1020,401,159,503,-983,847,514,282
259,540,332,-168,785,419,1017,399,158,484,-983,845,512,282
260,537,330,-168,733,425,1033,393,178,537,-983,847,515,284
258,535,330,-169,757,421,1026,394,188,574,-981,850,517,285
254,538,331,-168,818,424,1006,395,180,552,-982,850,516,287
255,537,332,-166,776,430,1020,395,179,498,-985,847,517,290
257,531,327,-164,743,422,1042,397,189,469,-984,848,516,290
252,529,324,-166,798,417,1038,397,201,530,-981,852,513,286
248,532,327,-175,814,420,1037,396,206,578,-982,852,519,281
254,535,327,-175,794,421,1050,398,211,534,-982,852,523,282
256,538,324,-171,808,425,1062,398,227,540,-982,851,517,286
250,534,326,-175,772,424,1071,395,239,568,-984,849,518,282
247,528,328,-181,730,413,1072,394,238,504,-983,851,520,279
245,530,325,-178,797,415,1063,394,231,491,-981,852,516,289
246,533,326,-177,840,415,1052,395,230,572,-985,852,514,293
251,532,326,-183,778,415,1056,396,242,598,-985,851,520,287
249,527,318,-185,737,433,1082,394,260,545,-982,851,524,287
242,523,318,-184,753,437,1092,396,257,489,-982,851,521,290
240,524,324,-183,771,418,1073,399,248,508,-979,850,519,290
241,525,322,-184,770,414,1076,395,269,617,-974,850,520,289
240,521,317,-183,768,417,1097,396,286,659,-975,852,520,288
240,517,319,-181,769,403,1093,399,263,553,-978,850,522,286
241,523,321,-182,766,396,1070,397,236,482,-981,849,522,285
243,529,320,-184,777,404,1069,395,245,519,-977,854,515,287
244,528,319,-182,796,405,1077,397,257,583,-973,857,513,291
242,524,318,-182,787,402,1064,395,256,604,-978,852,522,289
241,524,324,-183,779,413,1043,392,268,585,-982,847,522,279
246,526,334,-180,798,417,1044,396,280,607,-980,843,517,281
251,531,332,-178,792,411,1059,394,270,613,-982,843,520,290
252,533,326,-173,780,415,1064,390,259,561,-987,850,518,289
253,532,329,-170,756,414,1059,394,255,536,-984,853,513,287
254,533,331,-179,699,399,1057,396,242,553,-981,847,513,286
255,535,331,-181,722,392,1060,395,242,605,-982,843,511,282
258,535,336,-172,806,401,1061,398,248,615,-983,841,509,275
258,536,336,-169,782,401,1058,397,236,543,-986,841,515,273
256,536,330,-176,718,399,1056,390,232,522,-984,841,518,275
256,534,327,-173,738,403,1049,391,240,568,-983,839,512,276
262,534,333,-165,759,391,1037,395,221,542,-985,840,513,275
264,536,340,-166,758,379,1047,391,198,491,-983,845,517,274
259,538,333,-168,796,395,1073,390,209,508,-978,844,515,272
259,539,324,-164,795,414,1077,397,218,535,-980,840,514,272
264,538,329,-167,757,411,1072,399,211,547,-985,841,518,275
266,537,339,-175,772,404,1073,397,220,553,-982,843,514,277
258,537,335,-172,763,402,1072,394,239,544,-981,842,509,276
255,537,330,-168,697,395,1071,392,256,577,-986,843,512,277
263,536,336,-170,696,395,1069,396,267,607,-984,849,515,283
