F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
268,538,342,-139,750,416,1072,397,168,626,-989,838,518,278
266,539,341,-143,738,420,1061,400,147,626,-994,839,517,273
267,539,333,-137,742,407,1044,402,155,626,-994,841,512,268
268,537,335,-133,753,400,1049,402,156,624,-987,843,517,271
271,538,341,-139,746,411,1082,401,161,624,-980,847,518,273
274,541,340,-142,745,428,1104,394,197,629,-982,847,514,273
269,538,341,-140,751,423,1088,387,202,627,-984,839,517,272
266,539,344,-142,747,405,1064,397,152,625,-982,835,520,269
270,546,340,-140,749,393,1062,401,122,626,-989,838,520,269
275,547,339,-136,755,388,1063,395,127,626,-995,838,519,275
273,543,346,-138,752,387,1044,398,124,624,-988,836,516,273
271,543,346,-139,749,378,1035,404,126,623,-987,839,517,271
275,543,339,-135,755,378,1044,401,152,624,-991,837,518,275
275,539,340,-135,758,395,1052,400,174,624,-984,835,515,275
268,539,342,-139,750,402,1068,403,173,624,-980,836,512,271
266,543,340,-142,744,383,1075,402,151,625,-989,837,515,273
270,545,341,-140,749,373,1063,395,105,625,-986,840,519,276
270,545,344,-137,747,383,1055,394,65,626,-983,841,520,272
269,544,342,-138,744,372,1046,398,57,626,-991,838,519,269
273,542,338,-139,747,350,1038,398,70,626,-995,835,517,273
275,543,337,-138,748,356,1045,396,100,624,-990,832,517,279
270,542,341,-139,749,384,1067,399,143,622,-989,833,519,273
266,542,342,-139,755,406,1092,401,168,625,-990,841,517,269
270,545,342,-137,758,414,1106,397,175,628,-991,846,517,273
271,544,344,-133,753,415,1099,395,166,627,-986,840,521,271
265,541,343,-130,751,409,1073,398,120,625,-981,839,522,268
266,543,339,-136,751,400,1066,399,89,626,-985,842,517,272
271,544,340,-141,747,393,1079,399,108,626,-988,839,516,273
267,535,342,-139,746,386,1066,401,125,625,-984,840,520,268
264,532,340,-138,744,377,1046,402,114,624,-983,842,523,273
273,539,340,-141,747,377,1057,399,122,624,-982,837,519,278
275,542,341,-138,749,391,1062,398,154,626,-982,835,514,274
267,540,340,-139,747,402,1051,400,166,627,-987,842,512,270
268,542,341,-139,748,399,1053,399,159,626,-989,846,514,271
273,546,340,-138,750,394,1066,397,157,626,-986,844,515,271
267,544,341,-139,749,396,1069,397,154,623,-985,842,515,271
265,541,345,-137,750,389,1052,399,125,621,-984,838,515,273
271,542,344,-134,753,373,1031,401,105,624,-987,835,515,274
272,545,344,-137,750,378,1041,401,122,625,-990,836,515,270
268,540,342,-141,746,389,1047,398,114,621,-987,837,515,270
268,538,337,-138,747,387,1026,399,87,622,-983,839,515,276
270,545,339,-136,746,400,1026,402,114,625,-984,841,515,276
269,545,342,-139,748,412,1046,400,154,624,-989,844,515,271
269,543,340,-139,752,402,1058,399,155,624,-989,848,517,271
270,544,339,-134,752,403,1069,400,154,625,-988,843,517,275
269,544,343,-131,751,403,1073,402,144,623,-988,835,519,274
268,542,345,-136,754,394,1070,401,118,624,-987,834,521,272
272,545,342,-135,754,408,1067,396,129,626,-985,838,518,272
277,544,342,-131,752,414,1044,394,143,622,-983,845,513,269
274,538,343,-135,752,388,1016,398,111,621,-988,847,517,272
271,537,343,-140,748,390,1028,402,119,626,-988,841,519,277
269,536,343,-138,746,422,1059,401,191,627,-986,836,513,272
267,535,343,-136,754,421,1049,401,202,625,-988,841,511,271
269,541,344,-135,756,401,1018,402,137,626,-991,848,514,280
271,542,345,-135,751,403,1027,399,119,624,-990,843,515,280
272,543,344,-137,751,417,1049,399,157,623,-987,837,519,273
273,549,343,-137,755,414,1040,399,161,624,-986,845,521,276
273,548,343,-136,752,397,1030,395,141,625,-984,850,517,281
272,539,342,-135,749,389,1038,394,159,626,-985,843,517,277
273,539,342,-135,753,385,1036,398,187,626,-990,839,520,272
274,545,343,-134,752,382,1022,400,181,625,-986,840,516,272
275,548,340,-134,747,395,1022,400,169,626,-981,842,513,274
274,545,341,-133,749,405,1044,398,190,627,-985,842,514,272
270,543,343,-134,751,398,1053,399,205,622,-989,838,512,271
269,543,340,-138,747,393,1043,401,181,619,-988,839,515,273
268,542,339,-138,749,404,1042,397,168,624,-987,843,519,275
269,543,341,-139,755,407,1048,393,167,626,-987,839,515,276
271,546,343,-137,754,400,1043,396,138,626,-987,840,513,275
270,541,339,-137,749,391,1036,395,119,627,-986,848,515,270
268,535,338,-141,748,382,1035,393,144,625,-984,846,513,267
268,538,343,-141,750,382,1034,399,157,623,-987,840,516,269
271,540,344,-136,753,394,1049,403,147,626,-989,843,520,273
268,537,340,-138,753,411,1069,401,167,626,-984,843,513,274
264,540,340,-142,750,412,1052,402,190,625,-986,837,511,273
270,548,341,-137,749,404,1023,400,188,626,-993,839,517,274
270,543,337,-135,750,403,1024,400,181,626,-990,843,517,274
266,540,340,-139,752,412,1055,406,186,626,-986,839,513,272
267,548,343,-139,752,413,1066,407,188,626,-989,840,515,277
270,547,337,-136,751,409,1056,402,186,626,-985,845,516,277
271,539,337,-137,747,421,1078,399,186,626,-979,845,516,270
269,543,342,-141,748,425,1077,400,167,626,-984,839,513,269
269,546,341,-142,752,413,1016,401,157,626,-989,834,511,276
272,543,339,-136,751,414,1003,402,176,626,-988,834,516,275
276,544,344,-132,752,422,1039,398,171,626,-986,835,520,273
274,547,344,-137,755,420,1031,393,153,626,-986,838,515,277
271,549,338,-142,750,411,1021,399,165,626,-987,842,515,274
272,549,339,-139,748,407,1045,405,183,626,-987,845,519,268
271,546,344,-139,753,417,1054,399,192,626,-984,844,518,270
271,544,342,-144,752,433,1046,392,205,626,-984,841,518,273
271,542,340,-141,745,424,1033,395,190,626,-986,839,516,274
273,543,342,-135,746,406,1016,400,149,626,-985,841,512,274
272,542,345,-137,748,412,1006,397,126,626,-984,841,512,271
270,537,341,-140,744,414,1008,393,127,626,-983,840,514,269
276,538,335,-139,744,410,1045,395,153,626,-984,841,516,271
279,548,337,-136,749,429,1079,401,179,626,-987,841,515,272
272,548,340,-136,751,434,1058,403,183,626,-988,838,514,271
267,541,338,-134,751,416,1048,399,195,625,-982,837,514,270
271,540,341,-136,749,421,1071,398,194,627,-980,840,517,270
273,540,346,-140,745,433,1055,398,168,626,-984,842,517,271
270,539,341,-136,748,416,1011,401,154,622,-988,839,518,275
267,541,337,-133,753,402,1002,404,146,623,-990,836,515,275
269,545,344,-135,751,413,1007,402,129,626,-989,834,511,272
273,546,344,-138,747,414,1009,399,120,625,-988,836,515,271
272,546,338,-138,747,403,1030,398,130,624,-988,841,516,272
269,545,340,-138,751,407,1048,398,142,622,-990,842,513,271
271,541,344,-138,752,416,1041,397,153,622,-988,840,515,272
276,538,341,-138,750,413,1035,404,169,625,-987,841,517,272
276,544,338,-136,752,425,1050,402,178,625,-987,843,513,268
271,549,339,-134,753,439,1046,389,173,624,-985,845,512,269
266,547,343,-141,748,426,1012,388,160,625,-987,845,519,274
269,543,341,-145,748,425,1008,402,149,625,-994,841,521,273
271,544,336,-140,752,439,1032,403,158,623,-991,843,515,273
270,542,337,-137,749,424,1044,392,176,625,-981,848,515,275
270,537,344,-138,750,411,1041,394,172,624,-983,842,518,268
268,539,343,-138,757,434,1032,401,157,623,-989,834,514,268
268,542,339,-135,754,447,1027,399,167,626,-986,840,512,278
269,543,344,-131,749,440,1033,394,175,629,-987,844,521,274
266,542,346,-133,750,440,1029,400,152,626,-992,840,524,266
263,539,342,-138,749,444,1034,404,158,624,-992,838,513,269
265,539,343,-138,749,437,1058,399,184,628,-991,841,511,269
265,543,345,-136,752,435,1052,398,176,627,-987,847,521,266
264,544,340,-135,748,458,1030,402,177,623,-983,849,520,272
273,539,341,-134,743,475,1045,406,205,623,-989,844,515,277
277,539,343,-134,749,467,1050,404,185,624,-990,841,518,275
270,542,341,-133,751,469,1049,400,159,623,-981,839,519,272
271,542,343,-133,750,470,1070,397,191,623,-984,841,519,273
274,540,344,-138,753,445,1062,399,204,623,-991,843,517,274
272,540,340,-138,750,433,1042,397,179,623,-985,844,515,277
269,541,341,-136,749,445,1049,394,172,623,-983,845,518,276
271,543,341,-137,753,448,1052,395,185,623,-989,842,519,273
273,542,337,-136,749,445,1043,400,194,623,-986,838,513,273
273,540,338,-135,745,440,1030,402,186,624,-982,844,517,273
273,539,340,-138,755,420,1009,400,176,622,-984,850,518,272
274,540,338,-138,758,418,1012,398,173,624,-985,840,512,275
273,540,338,-135,751,444,1043,402,172,627,-987,835,514,275
269,542,345,-135,750,436,1040,400,158,626,-989,841,519,271
272,546,344,-135,747,406,1019,398,132,624,-988,843,519,272
274,543,338,-135,743,420,1032,403,133,625,-988,844,515,279
268,540,339,-136,749,437,1048,403,151,626,-987,842,514,278
266,543,340,-135,756,413,1041,393,130,627,-986,842,517,272
271,543,342,-135,754,407,1052,393,107,627,-986,843,517,274
269,541,346,-137,748,417,1061,398,133,624,-986,841,511,277
265,545,345,-138,747,393,1042,396,152,623,-986,834,513,269
271,543,338,-135,752,398,1054,397,162,627,-990,835,519,270
271,539,339,-136,754,424,1069,401,185,626,-991,835,518,276
268,541,341,-140,750,397,1023,399,167,622,-984,834,517,271
271,541,339,-138,747,380,1012,397,142,623,-984,840,517,270
277,540,341,-136,746,413,1066,398,152,624,-989,844,515,277
274,542,343,-137,747,424,1087,400,171,623,-988,840,513,274
268,538,340,-136,750,404,1063,401,184,624,-983,839,514,268
271,532,338,-135,750,388,1041,402,167,625,-986,838,515,272
274,540,339,-138,746,380,1046,399,145,621,-989,841,516,273
272,541,340,-140,746,388,1068,397,165,618,-987,843,514,269
267,535,340,-138,751,399,1066,398,177,620,-987,840,511,271
265,539,339,-136,755,388,1041,399,148,620,-990,839,515,273
270,545,337,-135,754,372,1035,399,138,619,-992,846,519,271
274,546,341,-134,753,382,1059,393,172,620,-989,844,518,270
271,545,346,-134,752,423,1090,388,231,619,-986,837,515,274
271,546,343,-134,751,436,1087,392,243,618,-988,840,516,276
272,545,339,-136,752,397,1062,400,179,623,-991,843,516,272
268,547,340,-137,750,384,1083,402,145,626,-989,842,515,272
270,546,342,-137,746,413,1113,399,184,624,-986,841,516,276
271,542,342,-138,748,411,1105,393,195,624,-981,842,517,273
266,544,342,-135,752,396,1098,391,159,627,-980,841,517,268
268,538,339,-135,753,395,1091,397,151,627,-985,837,516,271
271,534,337,-140,749,384,1078,400,173,626,-988,836,516,271
268,543,340,-141,746,386,1089,396,183,625,-987,841,517,268
269,546,340,-136,748,408,1105,400,180,625,-988,842,514,270
273,540,341,-138,749,417,1098,404,181,625,-986,840,511,271
273,545,343,-140,747,407,1104,400,188,625,-986,843,512,272
270,548,341,-135,746,391,1101,398,180,623,-988,846,517,270
269,538,341,-132,747,380,1072,398,179,622,-987,840,520,270
270,537,340,-138,750,382,1080,395,204,625,-990,836,520,272
269,544,337,-143,750,388,1106,395,206,624,-988,839,518,270
266,541,338,-139,746,393,1095,402,168,621,-979,844,518,269
267,536,338,-138,751,410,1095,402,182,622,-979,844,519,272
272,541,335,-141,755,424,1119,397,238,624,-985,841,516,271
268,543,337,-134,753,416,1105,397,226,625,-986,845,512,269
263,536,343,-130,751,401,1072,400,180,627,-986,847,513,278
269,539,345,-134,746,393,1069,399,166,626,-990,845,515,283
273,544,343,-137,742,384,1071,396,154,624,-991,844,515,273
268,540,339,-140,747,379,1076,397,152,625,-989,845,514,268
268,538,337,-141,747,388,1069,401,166,624,-986,840,515,269
269,541,342,-136,743,401,1070,403,181,623,-986,838,519,271
267,540,347,-139,749,427,1124,400,226,625,-986,846,517,275
268,541,343,-146,753,439,1130,398,249,626,-986,848,512,276
268,545,339,-141,749,402,1057,399,200,626,-989,843,516,269
267,540,343,-133,752,378,1046,397,175,626,-988,842,522,267
269,536,343,-132,752,402,1075,394,191,623,-983,837,520,275
272,538,340,-131,748,416,1074,400,192,625,-983,830,517,276
272,538,340,-134,749,424,1106,404,208,628,-987,833,515,271
271,542,343,-140,753,434,1123,404,218,627,-991,839,515,272
270,546,341,-138,753,420,1074,405,181,625,-989,842,516,274
270,543,339,-135,749,410,1069,402,170,626,-979,844,515,274
268,540,341,-136,748,418,1106,399,192,625,-975,847,515,273
265,539,341,-137,747,426,1105,400,220,624,-985,840,517,273
271,537,339,-134,747,425,1084,398,231,625,-991,831,519,273
277,534,342,-134,748,410,1072,393,201,625,-986,833,517,271
273,538,343,-134,749,397,1078,396,191,625,-988,841,514,270
270,541,341,-131,751,397,1084,399,194,626,-991,844,512,274
269,538,343,-134,751,412,1089,399,181,625,-987,840,516,276
266,541,345,-138,750,451,1126,398,226,625,-989,838,519,273
269,543,343,-135,746,474,1139,399,278,624,-992,841,518,272
270,540,341,-135,747,453,1093,402,237,624,-988,842,517,275
269,539,343,-141,752,429,1073,403,201,624,-984,837,517,277
269,540,342,-139,753,411,1091,403,212,624,-986,834,516,276
267,538,339,-130,754,411,1105,400,204,624,-990,841,514,274
267,541,339,-133,753,442,1126,398,214,624,-989,848,513,271
267,544,339,-139,753,446,1130,401,222,624,-988,844,517,276
266,539,340,-134,756,415,1101,404,180,623,-991,837,520,282
267,537,340,-129,755,426,1097,401,182,627,-990,834,515,278
270,539,341,-137,751,454,1106,400,245,628,-986,840,511,272
272,543,340,-141,746,435,1097,396,246,624,-985,844,518,272
269,548,338,-132,743,423,1115,389,207,622,-986,841,516,275
267,546,340,-131,745,448,1142,394,217,625,-988,841,511,281
269,540,344,-140,752,444,1115,403,221,625,-993,842,514,282
272,539,339,-142,754,421,1089,399,181,623,-995,839,516,277
271,542,338,-134,748,417,1103,395,164,625,-988,837,516,276
269,539,346,-132,747,424,1106,398,180,624,-984,842,519,278
268,535,345,-139,748,431,1100,396,190,622,-989,846,518,279
270,537,341,-137,752,433,1100,398,181,624,-989,846,514,279
272,541,344,-132,755,430,1085,405,159,628,-984,841,516,279
272,544,344,-135,756,437,1081,406,157,629,-985,836,517,278
270,546,339,-138,751,447,1107,402,184,628,-988,843,514,275
268,544,340,-136,748,431,1104,399,183,626,-986,844,519,268
267,543,343,-139,751,413,1074,397,161,625,-987,839,521,266
268,543,344,-136,747,411,1078,401,179,624,-990,841,516,273
270,541,341,-130,746,420,1107,401,210,623,-987,840,515,277
267,538,338,-135,752,436,1100,394,199,626,-990,838,515,276
270,537,339,-135,750,443,1096,392,190,627,-995,843,511,268
280,539,340,-125,746,457,1132,396,225,626,-991,847,514,268
276,538,340,-131,750,462,1134,395,233,623,-984,839,519,273
268,535,342,-140,750,435,1095,398,198,624,-981,835,516,268
269,537,343,-134,749,422,1092,403,190,626,-983,839,516,268
271,542,341,-133,754,438,1109,399,200,626,-987,843,517,275
267,540,340,-142,754,433,1098,398,186,625,-987,843,515,272
269,541,342,-139,750,426,1094,403,199,626,-981,841,517,269
271,546,340,-131,752,445,1106,402,228,625,-980,843,519,272
269,546,340,-132,751,454,1097,399,223,623,-987,844,517,271
270,541,343,-137,748,439,1070,399,206,623,-989,837,515,270
272,536,339,-139,750,426,1065,399,217,624,-988,838,514,275
271,537,336,-134,748,434,1090,400,251,624,-988,845,514,272
272,541,341,-130,745,435,1090,401,258,623,-984,844,516,270
274,539,338,-135,751,415,1067,397,231,622,-977,841,518,275
272,536,332,-141,756,403,1059,398,208,623,-983,840,518,276
269,540,339,-138,750,411,1051,395,200,624,-991,840,517,272
272,539,346,-135,747,411,1034,391,205,626,-989,842,519,270
268,538,342,-137,753,414,1040,396,213,628,-982,842,518,271
263,545,341,-138,751,431,1063,405,222,626,-982,837,514,272
268,545,342,-134,745,448,1086,405,237,622,-986,836,514,271
275,540,341,-133,751,444,1098,402,242,621,-991,843,517,269
271,541,342,-137,756,430,1088,402,223,623,-991,844,519,271
267,541,341,-137,749,437,1090,403,223,627,-986,835,518,273
271,540,338,-134,746,438,1089,402,250,629,-984,835,516,272
273,539,342,-136,748,417,1051,398,244,628,-987,845,517,269
271,538,345,-137,751,409,1032,401,214,628,-988,850,518,268
268,540,342,-136,751,413,1055,405,202,629,-984,844,517,272
265,541,339,-134,747,414,1057,399,208,628,-985,839,517,277
268,538,342,-133,746,416,1041,399,202,628,-991,843,518,277
274,539,341,-135,749,416,1042,408,183,628,-987,845,516,273
273,541,337,-138,754,410,1043,404,188,628,-984,840,514,274
269,541,336,-135,755,416,1048,397,207,628,-985,836,518,278
271,542,338,-135,751,423,1061,399,214,628,-980,841,519,275
275,542,342,-141,749,418,1067,401,233,628,-980,840,516,271
271,539,343,-140,752,409,1057,400,239,628,-984,840,516,271
264,540,342,-135,750,408,1041,399,211,628,-982,843,519,273
266,544,342,-131,750,425,1046,397,218,628,-984,841,516,274
274,544,342,-128,753,432,1062,399,253,628,-991,841,515,272
273,540,341,-130,750,417,1061,403,228,629,-991,837,515,269
267,538,340,-135,746,409,1047,397,188,629,-985,832,510,270
271,538,338,-135,749,411,1043,392,225,627,-985,837,510,277
275,539,337,-136,752,421,1049,397,277,629,-987,841,514,280
271,538,340,-139,752,436,1048,398,269,629,-986,837,518,274
270,538,341,-136,753,434,1035,395,235,622,-985,839,518,274
273,540,340,-137,753,414,1025,401,218,619,-991,842,516,277
272,536,343,-143,750,399,1027,408,200,626,-993,841,513,268
272,538,342,-139,748,394,1028,401,179,630,-989,841,516,263
275,547,337,-133,751,398,1031,395,198,624,-986,840,517,272
276,547,342,-139,750,423,1045,398,260,618,-987,835,516,272
274,544,344,-142,745,439,1046,401,277,624,-986,836,517,267
270,541,338,-137,748,439,1039,398,238,629,-986,840,516,270
267,537,336,-135,752,444,1040,396,230,624,-988,842,515,272
272,537,336,-134,753,439,1042,401,245,619,-988,841,517,270
277,542,334,-133,753,412,1035,402,220,625,-989,846,515,277
274,545,337,-133,753,415,1047,398,199,629,-989,846,514,278
272,548,339,-140,749,443,1078,397,238,625,-989,835,515,272
275,549,339,-143,745,434,1081,399,267,625,-987,834,515,272
271,543,339,-137,747,413,1053,399,243,626,-985,844,516,272
264,538,338,-134,748,420,1038,400,209,625,-987,844,516,270
269,540,342,-137,747,429,1054,397,200,622,-984,837,514,273
273,547,348,-139,747,418,1057,395,205,624,-983,840,517,278
269,547,344,-138,750,411,1044,399,212,625,-987,848,520,276
268,535,340,-140,750,410,1040,397,222,624,-988,841,515,273
270,534,341,-140,748,401,1036,395,217,625,-983,835,515,272
270,544,344,-137,749,394,1022,399,206,624,-983,841,518,273
270,545,345,-139,750,400,1015,400,203,622,-986,846,515,277
271,537,341,-141,749,420,1048,399,217,622,-986,844,512,275
268,542,339,-136,748,436,1076,404,231,624,-988,842,515,269
267,546,340,-135,750,432,1058,402,221,624,-990,844,519,274
269,538,341,-138,751,414,1044,397,224,623,-986,846,520,279
270,534,339,-137,752,401,1057,401,239,624,-985,843,518,274
270,541,337,-131,757,390,1054,402,218,626,-990,841,513,268
270,541,339,-135,757,380,1033,397,200,627,-986,842,513,274
268,539,341,-140,751,392,1036,399,216,625,-983,839,517,275
269,543,339,-137,750,409,1057,403,217,622,-988,839,517,268
273,541,340,-139,753,412,1071,401,212,622,-989,844,513,268
271,540,342,-142,750,405,1066,397,216,624,-986,840,515,273
268,545,338,-137,750,394,1037,395,196,625,-988,836,522,273
272,543,340,-134,750,386,1018,399,174,623,-989,845,520,273
272,538,343,-138,750,382,1026,400,175,625,-988,850,514,276
267,542,338,-136,749,380,1037,398,182,628,-991,840,514,274
270,544,335,-136,749,381,1040,402,182,627,-992,840,521,271
275,539,342,-140,753,384,1038,406,173,626,-989,848,520,272
272,536,345,-137,755,382,1041,399,169,626,-988,846,515,271
272,540,343,-135,752,379,1046,394,179,625,-987,842,516,271
272,544,342,-140,749,382,1045,397,179,627,-990,843,515,270
268,543,340,-139,747,380,1046,397,164,624,-990,842,514,269
265,546,337,-134,744,368,1048,398,146,619,-987,838,518,273
268,546,337,-135,743,365,1058,403,150,622,-987,840,517,275
271,542,341,-143,746,381,1068,403,178,627,-986,846,512,275
273,547,340,-143,749,385,1058,399,177,624,-983,846,514,274
272,548,338,-134,751,377,1041,398,145,624,-986,844,514,272
274,540,339,-132,747,382,1057,397,150,627,-990,845,516,274
274,539,338,-140,745,382,1070,394,185,626,-989,847,517,277
269,543,338,-142,749,378,1048,395,190,625,-991,838,516,277
268,540,341,-139,754,385,1043,398,183,626,-990,836,514,274
270,537,341,-141,754,382,1055,398,169,626,-986,843,516,274
271,541,338,-142,750,367,1051,398,148,626,-988,844,514,276
272,543,335,-139,749,370,1057,400,159,626,-987,840,517,275
272,543,335,-133,752,387,1074,396,182,626,-984,841,521,271
268,546,340,-133,755,388,1071,396,184,626,-989,841,516,272
271,546,341,-138,756,382,1071,400,200,626,-988,838,512,275
277,543,339,-137,755,389,1079,400,214,626,-980,841,514,276
274,545,341,-135,751,399,1081,397,193,626,-984,847,517,275
272,546,344,-135,753,403,1082,397,188,626,-989,846,517,271
276,542,344,-136,757,400,1074,399,199,626,-984,846,513,267
271,545,345,-139,752,391,1069,399,188,626,-985,844,512,270
265,547,344,-143,746,386,1071,398,183,626,-990,839,515,276
268,539,339,-140,748,394,1069,399,199,626,-986,840,516,276
270,536,339,-139,751,410,1080,397,215,626,-981,848,515,271
269,547,343,-141,751,418,1101,396,225,626,-987,847,515,271
270,553,341,-137,750,406,1103,400,225,626,-990,840,517,276
267,545,337,-136,751,397,1092,403,215,626,-988,838,519,275
268,538,337,-139,752,409,1087,399,210,626,-991,841,519,271
270,538,338,-138,750,408,1076,397,216,626,-987,843,516,272
268,541,340,-135,748,383,1066,396,213,626,-980,840,517,273
271,543,342,-140,749,374,1066,401,186,626,-982,836,517,272
272,540,342,-143,751,385,1069,407,185,626,-985,841,518,274
267,535,343,-138,753,391,1068,402,214,626,-987,847,521,276
270,537,343,-136,752,393,1067,395,220,626,-991,843,520,272
274,541,342,-140,750,398,1071,398,219,625,-989,838,515,270
268,538,343,-139,750,399,1073,400,232,627,-988,843,513,275
263,538,346,-140,751,396,1068,397,225,626,-992,843,512,274
263,541,345,-143,751,391,1065,399,212,622,-990,837,514,270
264,541,346,-139,752,389,1069,401,213,624,-985,839,516,272
268,543,344,-136,750,387,1072,402,207,628,-983,845,515,274
271,545,340,-140,748,383,1071,399,207,625,-987,844,513,274
270,542,339,-140,751,388,1071,398,231,623,-990,840,518,270
270,540,341,-138,752,391,1069,401,242,627,-988,841,520,266
271,541,342,-142,753,393,1070,399,229,627,-988,839,519,268
267,543,342,-143,753,397,1075,398,216,620,-991,835,518,277
268,542,342,-142,751,389,1071,401,206,621,-988,840,514,275
276,539,341,-145,751,392,1076,398,210,626,-985,845,511,267
276,541,340,-143,751,419,1100,396,236,626,-988,839,512,272
271,544,340,-138,748,415,1109,400,258,624,-991,835,517,281
272,541,339,-139,750,389,1085,401,247,626,-988,844,516,276
273,542,339,-140,754,398,1073,398,221,628,-985,850,514,272
267,546,341,-140,751,417,1089,402,213,627,-990,843,518,272
264,544,340,-144,752,414,1098,400,223,628,-994,840,518,268
268,539,341,-146,753,415,1094,392,230,629,-987,841,516,266
271,541,343,-140,749,422,1091,391,232,627,-988,840,517,268
269,546,339,-140,745,428,1111,396,245,624,-992,837,517,267
268,544,338,-143,747,432,1132,400,258,625,-988,840,511,268
268,540,342,-135,754,418,1120,402,253,626,-988,841,514,271
268,539,347,-134,754,398,1102,401,233,624,-992,836,518,275
269,540,347,-144,755,399,1107,399,218,623,-987,837,515,271
273,540,344,-143,754,409,1119,397,241,625,-987,842,515,265
273,537,343,-132,752,413,1128,399,270,624,-994,846,518,270
269,540,341,-129,754,416,1136,402,252,623,-990,845,517,276
268,545,338,-136,757,416,1138,402,232,627,-983,843,517,270
267,544,340,-139,754,411,1138,395,249,627,-986,843,519,267
267,539,345,-138,751,416,1136,392,248,626,-990,842,518,272
265,537,343,-140,752,425,1132,399,233,626,-988,845,514,275
266,541,340,-139,750,426,1134,406,241,626,-981,847,516,272
271,541,340,-134,750,429,1135,400,244,625,-978,842,517,269
275,537,341,-134,753,441,1129,394,238,626,-986,842,518,274
271,540,344,-137,751,451,1129,397,256,626,-990,847,518,277
269,541,343,-135,749,437,1125,402,266,624,-985,847,516,271
276,539,338,-134,748,413,1104,400,233,624,-987,842,512,270
275,545,340,-138,750,420,1105,395,213,624,-991,836,512,272
269,550,343,-138,749,445,1134,397,240,623,-989,830,516,271
274,542,340,-140,750,441,1139,401,249,623,-987,835,520,272
277,537,341,-141,754,431,1124,399,226,626,-989,840,520,274
271,542,344,-137,751,442,1131,397,229,627,-988,839,517,274
267,546,343,-135,744,437,1133,399,253,627,-985,839,514,275
270,543,339,-137,751,414,1108,399,251,625,-986,844,513,274
274,538,343,-137,758,412,1097,399,236,624,-987,848,514,270
275,538,344,-138,746,426,1109,399,247,623,-988,844,516,269
273,542,339,-135,743,429,1111,396,252,624,-988,841,515,273
269,546,336,-132,756,418,1100,395,221,625,-983,843,514,276
269,545,339,-135,755,410,1097,398,207,625,-984,841,517,275
271,539,340,-132,747,409,1101,400,227,624,-991,838,518,276
273,539,339,-133,748,410,1090,400,224,624,-991,838,514,276
273,542,341,-140,750,408,1076,400,215,626,-986,842,516,272
268,540,343,-137,751,410,1084,400,220,625,-990,846,520,274
266,539,340,-133,755,409,1099,398,220,625,-997,844,518,277
274,540,340,-141,754,406,1102,398,231,627,-991,839,516,273
275,539,343,-141,748,422,1102,398,237,625,-984,845,518,273
267,541,342,-138,749,439,1105,399,221,623,-983,845,519,275
270,542,342,-142,752,432,1104,397,222,625,-982,838,517,270
272,538,344,-137,749,421,1100,399,232,627,-983,841,514,271
268,536,341,-130,743,424,1099,402,218,626,-983,843,513,275
271,546,342,-134,748,417,1096,398,204,625,-985,841,514,271
272,549,346,-138,755,407,1098,395,200,624,-986,841,517,271
267,541,340,-136,752,420,1102,398,207,622,-986,838,517,279
267,544,335,-135,752,431,1101,402,226,623,-987,837,516,277
271,549,339,-137,754,417,1100,402,216,628,-986,840,518,268
270,544,343,-138,751,408,1102,399,212,631,-983,838,519,267
267,538,341,-136,749,418,1102,400,247,631,-985,840,517,273
269,543,341,-136,755,427,1099,402,248,625,-988,844,515,274
271,543,343,-139,757,424,1105,401,231,622,-987,841,517,268
270,534,342,-134,751,419,1109,402,254,626,-981,841,518,268
268,539,341,-129,748,429,1110,405,266,628,-981,839,518,276
272,547,341,-133,751,445,1117,401,229,623,-984,838,515,275
273,543,339,-134,753,439,1114,397,205,623,-984,844,512,270
272,544,337,-134,748,420,1103,399,219,627,-983,845,513,274
273,548,342,-134,746,422,1105,399,241,626,-984,841,516,270
271,540,344,-132,750,424,1102,398,245,623,-985,837,518,262
269,533,340,-131,749,405,1077,402,225,625,-985,834,519,270
268,539,338,-136,748,397,1065,407,208,627,-987,837,522,274
265,542,340,-138,752,407,1069,407,213,625,-989,843,519,268
264,539,340,-130,751,411,1066,403,214,623,-986,839,515,271
269,539,338,-130,748,407,1081,398,206,623,-980,837,518,275
272,538,340,-135,752,423,1101,399,208,623,-978,844,518,272
269,538,341,-126,753,437,1101,398,216,625,-983,843,512,275
269,543,340,-122,749,435,1106,393,224,624,-984,839,512,275
269,546,341,-133,749,439,1132,399,237,624,-982,843,515,266
268,542,345,-134,751,444,1133,408,242,625,-983,846,516,269
269,542,344,-128,748,439,1118,405,242,626,-987,842,519,274
270,544,342,-132,749,438,1118,402,247,626,-990,844,517,272
270,541,347,-133,750,442,1118,406,246,626,-987,845,514,273
270,537,347,-126,745,439,1112,406,239,626,-986,842,516,275
272,545,342,-125,747,444,1111,401,241,625,-987,842,518,273
270,551,341,-133,754,449,1111,402,252,627,-984,846,514,272
265,544,340,-140,756,446,1103,402,269,628,-985,844,511,274
267,540,339,-137,755,455,1102,400,287,626,-988,839,516,275
270,543,342,-131,752,471,1115,396,297,624,-986,840,520,275
268,542,344,-132,747,476,1118,393,292,623,-986,844,517,277
268,540,342,-133,747,458,1107,399,275,625,-988,842,514,277
269,543,343,-136,754,439,1102,405,260,626,-988,839,515,273
