F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4
271,545,337,-137,751,466,1169,392,296,624,-984,839,517,275
266,543,340,-136,750,470,1183,399,277,624,-983,843,516,274
265,538,343,-137,745,474,1180,396,286,624,-987,844,518,271
270,538,340,-137,748,469,1169,394,301,624,-989,840,514,271
271,540,338,-139,756,470,1161,399,313,624,-984,839,514,271
269,539,339,-141,753,465,1144,405,304,624,-981,841,521,270
266,541,344,-140,748,446,1110,401,254,624,-983,845,522,271
265,546,343,-140,747,440,1086,394,205,624,-982,844,520,271
271,544,337,-139,752,445,1079,395,194,624,-982,839,519,270
275,540,336,-137,752,435,1067,399,190,624,-985,839,518,274
268,542,340,-136,749,428,1065,397,183,624,-983,842,518,276
268,542,342,-137,755,437,1081,396,201,624,-982,838,517,274
275,541,339,-136,758,444,1112,399,238,624,-985,836,514,273
275,547,337,-137,749,443,1147,401,269,624,-988,840,515,270
271,547,341,-138,746,444,1164,403,283,624,-985,842,517,269
273,541,345,-137,751,458,1170,404,296,624,-982,838,516,272
272,536,343,-139,752,476,1167,401,313,624,-983,838,518,273
267,539,337,-140,748,475,1148,395,306,624,-983,842,521,274
268,544,335,-134,749,454,1128,392,283,624,-983,842,518,275
274,540,339,-137,748,438,1109,395,276,624,-985,838,516,272
272,537,345,-144,748,437,1073,400,271,624,-985,837,518,271
265,544,342,-143,749,438,1064,404,254,624,-984,840,519,275
266,549,341,-137,749,436,1093,407,246,624,-986,843,517,271
269,543,344,-137,750,448,1102,404,262,624,-986,844,516,266
270,538,339,-139,752,473,1108,390,288,624,-982,841,517,271
272,543,333,-137,752,482,1146,387,307,624,-984,838,519,270
269,546,335,-134,751,476,1165,397,294,624,-981,840,519,268
263,544,338,-135,751,472,1160,403,278,624,-978,840,517,271
268,548,337,-137,752,474,1163,402,286,624,-986,835,517,271
274,547,338,-137,752,474,1150,404,285,624,-990,837,517,268
269,539,339,-138,750,470,1132,403,270,624,-986,842,517,272
269,537,340,-142,751,469,1135,397,276,624,-982,844,515,273
273,545,340,-141,754,466,1120,398,294,624,-986,842,515,271
266,548,339,-136,752,446,1079,399,291,624,-987,840,517,272
262,542,341,-136,751,434,1065,395,282,624,-980,839,517,274
271,542,342,-142,752,444,1076,392,268,624,-979,839,515,271
271,545,340,-141,752,441,1072,395,246,624,-983,838,515,271
265,538,340,-137,754,429,1070,400,234,624,-986,838,516,274
268,532,343,-141,753,437,1089,404,224,624,-991,837,519,274
269,537,342,-143,749,448,1105,404,211,624,-988,837,521,270
268,542,343,-138,751,452,1105,403,216,624,-981,839,516,272
268,540,344,-134,754,458,1103,405,218,624,-982,841,511,280
266,544,340,-134,748,464,1100,402,195,624,-985,839,516,278
265,547,336,-135,746,458,1091,394,195,624,-988,839,521,271
267,543,339,-140,752,447,1094,391,233,624,-988,841,517,269
267,541,342,-139,753,452,1103,400,266,624,-989,839,514,271
268,545,341,-139,752,460,1100,406,280,624,-990,836,518,271
271,546,341,-141,752,454,1097,400,294,624,-987,836,517,274
270,543,342,-138,752,454,1103,394,308,624,-984,839,513,276
272,544,343,-138,754,456,1100,399,307,624,-987,837,514,271
272,547,341,-139,755,447,1101,398,284,624,-988,834,514,269
271,544,343,-136,751,438,1117,393,254,624,-986,836,513,272
273,544,344,-136,750,442,1134,400,235,624,-989,840,517,273
273,544,340,-138,755,453,1151,402,231,624,-987,838,521,268
272,539,342,-134,752,460,1170,395,241,624,-983,836,515,270
273,539,346,-134,749,455,1167,395,245,624,-981,840,507,274
273,545,342,-140,752,448,1145,393,240,624,-979,842,512,271
267,545,337,-139,751,449,1129,392,262,624,-982,838,518,272
264,537,341,-134,747,449,1111,399,294,623,-982,836,516,274
270,540,346,-138,750,450,1095,399,301,623,-982,838,517,275
272,546,341,-139,753,455,1097,391,294,622,-986,839,521,274
269,541,339,-132,750,450,1103,394,296,622,-986,839,519,272
273,539,346,-133,749,446,1111,403,301,624,-984,840,516,269
276,542,345,-142,752,456,1123,405,301,627,-984,839,515,271
272,539,339,-143,751,469,1146,401,290,625,-985,839,515,272
272,541,339,-137,749,468,1163,396,263,622,-986,840,516,268
272,549,341,-138,750,463,1165,395,238,624,-987,837,516,269
270,547,340,-137,750,469,1163,398,233,626,-982,835,517,273
269,543,342,-133,747,475,1163,397,241,625,-979,838,519,270
271,544,348,-135,748,472,1149,393,246,623,-981,840,518,265
273,543,344,-137,752,466,1130,395,263,624,-986,838,515,271
270,540,336,-136,752,469,1124,396,296,624,-990,839,516,276
266,540,339,-137,751,468,1130,393,313,624,-987,840,520,269
270,544,342,-139,748,452,1127,393,310,624,-986,842,518,267
273,547,339,-138,747,442,1111,395,292,624,-992,841,515,273
269,543,338,-136,753,445,1108,395,264,628,-991,840,517,271
270,542,338,-134,758,443,1128,393,263,629,-986,842,518,267
272,544,338,-135,752,448,1155,394,291,627,-987,840,512,272
266,541,342,-137,747,458,1168,393,295,626,-988,836,514,272
268,537,346,-139,749,454,1166,392,265,625,-986,837,517,265
273,539,345,-141,756,445,1159,394,229,624,-986,840,517,269
267,545,339,-139,756,443,1152,394,191,625,-985,843,517,277
268,549,337,-136,753,437,1139,393,166,625,-986,844,516,276
278,548,341,-139,753,437,1128,395,185,624,-988,841,516,272
279,544,346,-143,754,444,1134,396,237,624,-986,839,518,274
271,543,345,-139,753,442,1138,397,271,624,-985,841,520,275
268,546,341,-138,752,440,1134,397,280,624,-986,840,517,272
269,546,341,-141,750,448,1132,395,296,624,-985,838,516,271
270,541,345,-141,748,454,1135,394,309,624,-984,840,521,273
271,542,346,-138,751,451,1139,396,292,623,-986,839,524,277
271,545,341,-137,749,447,1137,394,255,625,-984,836,520,275
273,543,342,-136,748,446,1136,395,221,629,-982,838,513,270
272,540,344,-135,749,444,1136,403,220,627,-983,840,515,272
268,543,339,-139,747,442,1134,404,236,624,-985,840,519,275
268,545,341,-142,747,441,1133,395,230,625,-983,843,517,272
268,545,344,-141,749,438,1132,394,216,626,-980,842,514,269
268,543,339,-139,747,440,1139,401,229,623,-981,837,516,274
272,538,337,-138,746,440,1158,397,256,623,-981,839,518,276
271,538,342,-138,753,440,1163,393,278,626,-983,841,515,274
267,545,338,-136,755,444,1139,399,286,625,-983,837,515,274
268,547,334,-137,748,431,1112,399,282,624,-985,839,517,272
273,540,341,-138,749,418,1100,399,285,626,-987,842,514,269
274,540,343,-141,751,429,1095,403,277,626,-984,840,513,273
267,543,340,-141,746,444,1104,396,235,624,-979,840,517,278
265,546,342,-136,745,441,1134,387,210,624,-980,840,521,274
271,548,345,-136,755,441,1163,391,223,625,-985,840,519,270
270,544,342,-142,756,455,1168,395,221,623,-988,838,517,272
265,541,339,-140,749,469,1167,396,208,624,-989,836,517,275
268,545,338,-136,754,469,1171,394,220,624,-985,837,517,275
270,542,344,-139,759,450,1159,395,243,624,-984,841,516,273
269,539,345,-140,751,439,1137,398,258,624,-988,840,517,271
269,542,338,-133,743,447,1130,394,275,624,-989,837,516,272
270,542,336,-131,744,450,1134,389,278,624,-985,837,516,272
275,541,339,-138,754,454,1135,396,273,624,-980,837,519,271
276,545,343,-139,757,465,1146,399,288,623,-987,839,519,270
272,544,346,-131,752,472,1160,393,302,624,-994,841,519,272
271,545,345,-132,754,471,1165,398,288,629,-987,839,519,272
265,548,338,-138,757,468,1167,404,261,627,-983,838,516,271
259,547,337,-135,751,457,1165,396,235,624,-989,841,516,271
265,546,339,-133,752,444,1161,387,209,626,-986,840,517,271
270,544,341,-140,754,440,1153,390,185,627,-978,840,519,272
266,541,342,-140,748,441,1140,403,176,624,-978,844,517,272
267,540,341,-137,747,443,1131,408,189,623,-979,840,514,272
271,541,341,-137,752,442,1127,396,222,624,-982,836,513,272
272,543,340,-137,749,445,1123,388,266,625,-990,845,516,273
272,546,341,-137,747,464,1137,398,306,626,-992,847,519,274
273,544,341,-140,751,479,1160,404,313,626,-989,839,519,275
274,543,339,-138,750,476,1164,394,287,625,-985,840,517,274
273,546,343,-135,746,469,1163,389,264,623,-985,844,516,273
266,545,344,-138,750,477,1170,395,267,622,-985,837,517,272
266,543,341,-142,756,480,1168,396,272,623,-985,835,517,271
271,541,340,-141,751,470,1173,395,262,622,-983,843,517,273
268,544,342,-141,745,471,1194,397,263,622,-983,843,521,274
268,545,340,-140,750,472,1193,395,275,622,-985,839,523,274
270,542,337,-141,755,460,1166,393,278,622,-986,841,523,276
269,542,335,-142,751,454,1160,394,281,622,-981,842,521,276
265,544,336,-139,749,466,1168,397,288,622,-979,839,517,271
267,536,340,-137,756,464,1148,395,278,622,-983,839,516,270
273,533,342,-138,755,441,1114,395,253,623,-987,839,518,273
276,544,343,-136,748,438,1112,397,242,622,-986,838,517,275
271,547,344,-137,751,463,1138,394,252,622,-985,839,518,271
263,541,341,-140,752,476,1162,393,265,624,-985,839,520,268
263,542,340,-138,748,466,1176,396,267,627,-984,838,519,273
266,545,342,-136,750,448,1175,396,256,625,-984,839,519,281
268,543,343,-139,754,439,1167,392,254,623,-986,839,519,277
267,543,342,-141,753,443,1167,396,270,625,-988,837,519,270
268,542,341,-138,749,448,1172,404,277,623,-983,839,519,272
273,538,341,-138,747,443,1168,403,279,619,-979,838,517,275
270,538,344,-141,749,443,1161,397,288,622,-988,833,514,270
266,542,345,-138,750,447,1163,392,287,626,-992,835,518,267
269,547,342,-136,751,445,1158,400,276,626,-989,842,520,273
268,549,343,-138,752,453,1149,405,280,625,-990,842,516,277
264,543,343,-137,748,469,1147,393,289,626,-987,840,513,270
269,538,343,-137,746,471,1152,387,297,626,-982,840,517,269
273,543,342,-138,754,471,1172,397,305,626,-984,839,518,275
271,547,338,-136,754,478,1195,398,300,626,-984,838,516,276
275,547,340,-136,748,481,1199,392,289,626,-980,839,514,274
274,546,345,-141,753,472,1189,394,279,626,-983,840,518,273
266,542,345,-139,757,474,1192,392,271,626,-989,842,522,275
266,539,342,-136,750,475,1191,390,277,626,-986,839,520,275
270,541,342,-141,748,461,1167,397,288,626,-984,838,515,273
273,544,343,-139,752,458,1154,399,293,626,-988,841,515,272
273,545,342,-134,753,469,1169,398,305,626,-988,842,519,271
268,540,340,-136,753,474,1189,399,310,626,-988,838,518,272
263,541,338,-142,752,472,1195,394,300,626,-987,837,514,273
267,546,342,-138,748,471,1192,392,310,625,-985,839,516,270
273,548,345,-132,747,470,1191,403,325,623,-986,837,521,273
270,543,343,-137,751,470,1193,404,300,624,-986,839,518,279
266,542,341,-141,750,465,1191,392,275,626,-984,842,514,274
271,546,344,-139,750,453,1188,395,287,626,-983,839,519,268
272,544,343,-136,755,456,1195,403,292,625,-983,837,523,272
269,541,335,-137,754,468,1196,396,269,626,-981,836,521,275
270,542,337,-138,751,472,1182,387,267,626,-984,838,518,271
272,542,342,-136,752,472,1181,389,292,626,-987,839,515,272
268,537,341,-135,750,475,1193,391,313,626,-988,838,515,275
268,540,340,-138,750,475,1193,398,316,626,-987,837,516,272
272,546,337,-137,754,473,1199,402,323,626,-987,838,516,272
270,544,335,-135,752,472,1222,391,348,626,-986,840,515,279
264,542,343,-134,751,472,1226,392,357,626,-985,840,516,274
270,545,348,-137,754,472,1204,405,344,626,-986,838,517,267
270,545,340,-138,750,474,1193,400,349,626,-984,837,516,271
262,543,335,-138,748,479,1199,386,356,626,-979,837,518,276
265,545,343,-140,751,473,1195,389,325,626,-982,838,521,273
271,546,347,-139,749,449,1170,401,282,626,-987,838,519,274
269,541,341,-134,748,435,1141,403,252,624,-983,839,516,277
265,540,338,-135,753,436,1139,394,236,624,-983,841,518,274
266,548,339,-138,753,437,1157,390,243,624,-989,840,519,270
270,547,339,-135,749,447,1157,393,262,624,-988,837,515,275
267,540,339,-135,752,468,1148,394,283,624,-984,840,517,277
263,541,341,-138,754,484,1170,398,319,624,-986,841,521,271
266,544,343,-138,752,497,1202,399,360,624,-988,839,517,272
269,541,342,-137,750,507,1205,390,376,624,-985,839,515,280
268,541,341,-137,751,509,1197,389,365,624,-983,839,519,275
272,546,340,-139,753,506,1200,398,335,624,-986,839,519,270
273,549,342,-140,750,497,1199,399,306,623,-989,840,516,272
269,546,343,-137,750,482,1194,396,301,627,-990,840,517,272
271,545,343,-135,757,478,1194,403,309,629,-986,839,517,270
277,546,341,-136,758,465,1195,406,295,626,-982,837,515,274
274,544,339,-136,748,440,1188,396,279,625,-984,839,515,275
268,542,343,-136,750,435,1173,388,299,626,-984,842,518,269
270,543,345,-136,754,445,1162,396,326,625,-983,842,517,268
274,544,341,-134,748,451,1168,405,323,624,-987,840,513,271
270,542,343,-136,749,451,1184,400,316,623,-990,839,516,271
265,543,346,-138,756,457,1192,393,326,624,-985,839,518,270
266,546,341,-138,754,468,1191,393,324,625,-984,839,515,271
273,546,339,-139,748,474,1191,396,310,626,-985,842,516,273
277,544,345,-137,747,483,1190,394,302,625,-980,839,517,273
272,546,346,-133,751,499,1190,392,303,625,-978,838,515,275
268,548,342,-136,749,502,1191,397,318,626,-984,839,517,274
276,544,339,-137,746,486,1188,406,328,627,-987,836,519,272
276,542,341,-138,748,476,1189,402,322,625,-982,838,513,272
265,543,343,-138,752,475,1186,395,308,623,-984,842,516,275
264,542,342,-136,751,470,1169,398,294,624,-989,838,519,276
266,544,341,-137,752,453,1158,397,292,626,-989,837,513,276
266,544,340,-140,751,438,1157,391,305,626,-987,843,516,272
267,541,337,-139,750,434,1150,391,312,625,-986,842,524,271
265,540,341,-135,754,440,1163,394,303,626,-984,837,520,272
265,543,346,-135,756,458,1196,395,299,626,-985,841,515,271
272,546,344,-135,752,474,1207,395,292,626,-986,844,517,269
275,547,340,-136,747,472,1196,393,281,626,-980,840,518,274
269,546,338,-138,749,469,1199,391,288,626,-978,838,519,277
267,544,336,-140,753,479,1204,396,293,626,-985,840,517,275
269,543,336,-142,750,479,1189,396,277,626,-992,839,513,271
269,545,341,-136,749,467,1168,393,267,626,-990,839,517,271
268,547,342,-135,755,456,1157,397,275,626,-986,842,520,277
270,547,343,-138,756,450,1155,399,282,626,-987,838,514,274
273,544,342,-138,750,454,1159,399,293,626,-988,836,513,270
270,547,340,-136,751,458,1155,398,301,626,-983,841,521,275
268,549,341,-137,753,446,1143,393,290,626,-977,842,518,277
269,546,340,-139,750,439,1143,386,288,626,-980,839,507,274
272,545,340,-138,749,459,1160,392,319,626,-983,838,510,276
271,544,340,-137,753,495,1173,400,346,626,-986,841,513,276
268,543,339,-138,753,507,1172,397,340,626,-988,838,507,273
266,545,336,-136,751,493,1165,392,325,626,-986,839,509,274
269,545,335,-136,748,490,1164,393,319,626,-984,846,517,272
269,541,338,-137,747,506,1167,395,312,626,-985,845,516,268
266,544,342,-137,750,502,1168,392,302,626,-982,838,516,273
269,547,342,-140,753,478,1168,389,301,626,-981,838,519,273
272,541,338,-140,751,472,1157,395,302,626,-982,843,518,269
270,539,339,-135,752,469,1131,397,276,626,-983,842,518,275
268,545,341,-134,756,458,1123,391,244,626,-990,841,518,278
271,548,339,-136,751,463,1130,395,239,626,-994,842,518,270
271,543,337,-139,747,469,1116,402,239,626,-984,841,520,267
268,539,338,-143,752,468,1103,397,236,625,-980,840,518,275
264,539,342,-140,756,469,1131,392,254,626,-986,844,516,272
260,545,340,-134,751,473,1165,395,279,625,-987,845,516,267
266,548,337,-137,749,486,1171,396,296,621,-985,836,516,274
269,543,341,-139,752,506,1169,396,305,621,-985,832,518,278
267,542,344,-136,752,508,1173,398,293,625,-983,840,519,272
270,546,339,-140,749,498,1171,398,266,624,-981,842,517,271
276,548,341,-141,751,499,1170,400,258,622,-983,837,517,273
271,547,346,-137,753,491,1162,399,269,622,-987,837,521,274
263,546,342,-139,749,474,1141,394,279,623,-987,839,520,275
265,543,340,-142,747,470,1133,392,275,623,-987,839,516,276
271,545,342,-139,751,470,1139,391,257,623,-989,839,518,273
268,549,339,-137,752,466,1138,396,245,622,-985,842,521,271
267,547,338,-138,752,470,1132,405,240,624,-978,842,518,272
272,545,339,-137,752,471,1137,399,238,626,-982,836,515,273
275,549,342,-138,750,468,1148,389,251,624,-988,837,517,275
277,549,345,-139,749,490,1160,395,276,623,-984,843,516,279
278,542,342,-137,752,523,1168,403,304,625,-982,840,515,272
272,542,342,-137,752,534,1168,396,324,624,-985,838,519,263
267,548,345,-137,747,537,1178,390,321,622,-987,843,521,269
269,546,342,-135,746,533,1193,395,297,623,-984,840,517,278
271,540,340,-134,752,513,1195,399,275,623,-981,835,517,273
274,542,342,-134,753,499,1186,392,267,622,-984,838,522,271
273,544,342,-133,751,494,1170,390,264,625,-989,840,520,276
268,543,342,-138,754,474,1143,401,267,627,-985,837,514,276
270,544,343,-142,757,465,1122,402,280,624,-983,837,513,273
279,547,340,-138,751,482,1134,395,287,621,-991,842,514,272
275,547,338,-134,748,493,1168,398,280,623,-993,840,517,275
268,545,343,-137,752,492,1191,400,288,625,-987,839,519,277
268,543,343,-139,750,500,1201,392,310,625,-983,841,516,273
273,542,340,-139,744,505,1198,392,301,625,-980,841,515,275
269,544,342,-137,752,501,1181,396,275,624,-983,838,517,280
262,542,345,-136,758,500,1162,393,263,624,-989,839,516,276
264,541,344,-137,750,497,1159,394,263,624,-987,843,516,271
269,541,343,-137,754,481,1163,394,270,625,-983,844,521,275
272,544,343,-136,763,469,1159,391,275,623,-984,840,519,275
271,546,344,-137,753,471,1159,395,266,624,-985,840,520,269
268,544,344,-140,745,488,1163,401,269,627,-985,844,523,271
270,543,342,-142,754,503,1161,399,285,627,-982,843,519,273
270,544,342,-139,754,498,1159,400,282,624,-983,839,515,273
265,544,339,-136,746,491,1157,401,270,624,-987,840,516,272
267,546,339,-138,749,495,1160,394,270,626,-986,841,519,274
272,548,343,-137,749,500,1178,392,277,626,-982,840,518,274
266,544,341,-134,748,500,1197,393,281,624,-985,840,518,272
270,541,337,-136,749,499,1197,394,289,625,-991,840,518,272
280,543,340,-138,749,499,1195,396,310,627,-987,840,521,276
274,544,344,-137,749,505,1197,398,324,626,-983,840,519,279
267,547,339,-137,752,508,1196,401,321,624,-984,841,517,272
270,544,337,-138,751,502,1190,403,319,624,-989,844,520,267
275,540,343,-138,753,499,1179,394,324,625,-990,842,519,272
273,543,344,-136,756,485,1163,390,314,623,-987,839,517,276
271,542,339,-136,752,469,1144,399,298,624,-987,842,515,273
273,537,340,-141,748,483,1142,395,296,624,-987,844,515,270
274,542,346,-142,754,506,1168,387,306,624,-987,837,515,269
272,547,346,-137,753,505,1200,392,312,624,-987,836,518,271
270,543,340,-137,746,500,1212,395,310,624,-986,841,521,274
271,545,342,-137,749,506,1206,394,307,624,-982,839,520,275
269,549,345,-138,751,507,1203,394,297,624,-984,837,519,275
262,544,338,-139,748,503,1198,391,283,624,-987,841,520,277
263,544,336,-139,749,503,1179,395,284,624,-984,841,519,274
273,544,346,-138,752,502,1158,404,293,624,-984,837,515,268
275,537,343,-140,751,502,1154,399,298,623,-985,838,515,270
266,536,335,-139,749,501,1160,395,298,626,-984,840,518,275
262,543,336,-134,748,501,1162,397,297,629,-982,837,518,276
268,542,338,-135,750,506,1161,395,293,626,-985,838,515,275
272,536,338,-139,755,509,1167,399,291,624,-987,840,515,275
272,541,343,-138,753,508,1189,403,291,628,-981,840,517,275
276,547,344,-133,750,507,1206,395,287,630,-973,839,518,271
277,545,340,-135,752,508,1200,391,281,627,-982,837,514,268
272,544,340,-142,752,509,1197,403,272,625,-995,836,514,273
267,548,341,-142,752,507,1199,407,268,626,-987,838,519,275
268,545,339,-136,755,502,1180,398,281,626,-974,839,522,273
276,538,339,-136,755,499,1147,395,294,625,-980,838,520,272
277,543,342,-138,750,498,1130,397,283,623,-989,839,516,274
269,549,346,-135,749,497,1144,394,269,623,-987,840,515,273
269,546,345,-134,752,503,1162,393,276,624,-983,838,518,273
274,545,339,-135,756,508,1161,395,277,624,-984,838,522,277
275,545,338,-134,755,505,1157,397,272,624,-985,839,522,280
274,541,340,-137,749,501,1161,395,285,624,-986,840,517,277
272,542,341,-138,750,507,1165,393,303,624,-985,840,515,272
266,545,344,-136,751,515,1176,393,308,624,-983,837,518,274
266,543,345,-138,748,510,1191,393,307,626,-987,839,521,275
270,543,340,-137,750,502,1205,392,306,626,-991,845,518,274
266,544,337,-136,751,514,1224,395,315,627,-986,844,517,273
265,545,338,-139,748,539,1238,396,336,630,-979,836,524,271
273,547,339,-139,752,542,1218,397,332,630,-979,835,525,272
274,545,340,-137,757,514,1177,403,290,627,-984,839,518,272
268,545,343,-137,754,497,1155,402,251,625,-986,840,519,269
270,545,342,-137,748,505,1156,394,254,626,-984,840,522,270
275,544,339,-136,746,511,1153,394,284,626,-984,839,519,276
273,545,339,-139,752,501,1143,395,303,625,-985,838,519,277
272,544,341,-140,757,495,1153,392,309,625,-981,840,521,269
274,541,341,-136,751,503,1164,392,322,626,-981,843,519,271
268,542,341,-136,748,510,1161,396,332,626,-987,841,515,278
264,542,345,-140,752,510,1176,402,320,625,-986,837,513,275
271,542,344,-138,753,507,1188,399,306,626,-984,838,518,270
273,545,341,-135,751,505,1171,390,293,626,-985,841,523,273
267,545,343,-136,752,505,1161,393,276,626,-987,842,518,276
267,541,342,-136,751,507,1165,400,271,625,-987,839,516,273
271,543,339,-134,747,503,1163,399,275,626,-985,838,523,271
276,544,339,-137,750,497,1162,396,274,626,-983,841,517,271
278,542,343,-140,754,499,1152,395,271,624,-982,843,514,273
274,543,344,-137,752,501,1134,391,284,623,-978,841,521,273
269,545,343,-131,752,502,1132,395,299,624,-978,839,517,272
269,543,338,-130,755,500,1129,402,298,625,-987,840,515,273
273,541,338,-137,752,504,1120,399,293,624,-987,839,516,273
274,543,340,-142,750,526,1140,398,302,624,-980,841,513,274
271,545,342,-139,753,544,1166,400,313,624,-980,846,514,277
270,545,343,-137,752,530,1169,396,310,624,-982,845,521,275
270,542,340,-139,749,507,1173,395,297,624,-982,838,522,274
272,539,339,-140,753,499,1177,394,275,624,-982,834,519,278
274,540,344,-138,756,490,1164,393,247,626,-985,837,517,275
271,543,347,-138,752,486,1157,403,229,626,-985,844,518,271
269,545,341,-141,750,507,1163,404,242,626,-985,847,519,275
274,545,338,-140,754,534,1162,391,278,625,-986,843,516,275
274,542,339,-134,756,535,1158,389,300,624,-984,838,516,273
268,542,342,-135,749,529,1162,394,305,625,-984,839,517,271
266,546,340,-140,746,537,1164,393,306,627,-987,841,516,270
268,548,336,-139,749,529,1158,391,294,629,-988,838,518,273
270,544,336,-137,748,507,1151,390,278,627,-988,839,518,277
274,542,339,-135,747,503,1159,393,262,624,-989,840,516,280
270,546,340,-135,750,510,1165,399,243,626,-987,839,519,280
265,544,339,-137,751,503,1162,396,238,627,-986,841,517,273
269,538,338,-139,750,498,1162,391,256,625,-986,842,515,270
269,542,342,-138,752,503,1165,401,277,624,-981,836,520,273
264,549,345,-136,752,503,1162,406,280,625,-978,834,521,273
267,548,341,-135,754,499,1158,395,276,624,-984,843,519,270
268,544,338,-137,752,500,1153,386,279,624,-990,848,516,273
264,544,340,-137,750,501,1146,390,280,624,-986,842,517,277
267,544,342,-137,752,499,1138,391,266,624,-983,839,523,278
269,544,345,-142,754,499,1134,386,254,624,-984,842,521,278
268,544,346,-142,750,505,1147,391,264,624,-982,841,513,275
271,544,341,-141,750,509,1155,401,281,624,-979,841,514,275
272,546,339,-139,754,509,1150,402,277,623,-982,844,524,277
273,547,343,-135,750,514,1156,396,260,624,-984,843,523,274
272,546,344,-134,746,521,1172,391,257,627,-985,841,514,269
272,544,343,-135,751,513,1171,393,261,627,-986,840,515,271
271,543,343,-134,755,502,1160,395,256,624,-987,841,522,275
269,544,341,-136,752,506,1162,392,269,624,-990,841,522,275
271,542,340,-139,750,512,1159,392,306,627,-986,841,519,275
272,543,339,-137,751,509,1141,395,321,629,-981,844,518,273
267,547,338,-138,753,499,1126,393,300,627,-984,845,518,274
264,548,341,-140,752,481,1124,393,279,626,-982,841,519,275
267,544,345,-137,751,471,1125,395,271,626,-978,838,520,273
270,541,345,-134,752,472,1129,394,275,624,-985,842,520,271
274,543,342,-134,747,483,1140,394,283,623,-988,845,520,272
273,545,340,-134,744,499,1149,394,284,624,-983,845,520,276
266,546,341,-134,756,504,1155,394,272,624,-985,840,516,277
266,543,344,-137,761,495,1161,396,248,624,-988,838,513,274
272,541,343,-137,751,491,1166,400,222,625,-983,844,513,274
275,543,341,-135,749,480,1159,404,214,623,-979,847,514,274
270,543,343,-136,755,470,1151,399,227,623,-982,844,519,272
265,543,344,-137,751,485,1157,392,251,626,-985,844,522,273
267,542,342,-136,749,504,1156,394,283,625,-977,844,519,273
275,540,342,-138,755,506,1138,397,298,623,-975,842,515,276
274,540,343,-139,756,496,1126,390,285,625,-984,841,517,276
270,543,343,-138,751,484,1131,391,270,629,-984,844,518,270
274,546,342,-139,749,483,1141,402,264,629,-979,844,516,269
275,546,342,-139,748,495,1147,402,263,625,-984,841,519,276
270,548,343,-135,750,499,1149,396,267,625,-988,840,520,278
266,548,341,-133,754,499,1157,398,276,627,-980,843,518,273
268,542,340,-135,753,509,1168,399,292,626,-977,843,517,275
270,539,340,-138,749,504,1167,388,310,624,-983,839,519,277
270,542,342,-138,750,503,1163,385,324,624,-987,837,518,272
272,544,345,-136,751,520,1164,393,339,624,-986,840,517,273
272,545,344,-136,746,522,1160,392,364,627,-984,841,518,275
268,546,339,-135,747,510,1160,389,395,628,-985,840,518,270
266,543,337,-134,753,510,1166,394,405,625,-987,839,515,268
268,546,337,-137,755,510,1154,396,368,625,-986,838,511,273
270,549,339,-138,751,495,1129,395,318,627,-982,837,516,278
268,546,341,-135,747,475,1121,397,304,626,-983,839,520,277
270,541,337,-137,751,474,1141,396,305,626,-984,841,516,275
273,538,336,-139,751,491,1163,393,297,625,-983,844,515,274
269,539,343,-137,748,505,1170,396,304,624,-985,842,519,270
268,545,348,-136,750,504,1166,397,331,624,-986,838,519,269
271,545,342,-136,751,511,1170,396,348,624,-985,839,520,275
268,543,336,-137,750,515,1167,391,349,623,-984,841,520,277
267,549,340,-139,749,504,1144,391,333,624,-985,838,520,271
271,549,342,-139,748,499,1127,400,308,624,-987,836,520,270
267,541,339,-135,748,504,1123,398,300,624,-985,839,518,270
260,545,338,-137,749,498,1117,388,307,624,-981,840,518,271
265,549,337,-142,749,484,1103,391,303,624,-985,838,521,277
269,542,343,-139,747,479,1099,397,298,624,-986,840,521,278
266,539,346,-135,747,479,1114,392,310,626,-982,844,517,275
269,541,338,-136,748,475,1128,390,304,627,-983,842,516,276
276,544,333,-137,751,473,1129,395,274,625,-986,839,513,274
273,542,343,-135,753,473,1128,393,268,624,-983,840,511,270
268,538,342,-136,753,475,1133,392,293,624,-980,838,516,272
270,542,338,-137,755,488,1136,394,325,625,-983,838,516,276
272,551,342,-135,752,490,1135,391,345,626,-986,843,516,274
270,548,342,-135,752,473,1134,397,342,626,-986,838,521,275
266,541,342,-136,755,466,1128,408,326,626,-985,834,519,275
266,546,343,-137,754,478,1127,401,320,624,-984,838,513,273
272,546,341,-137,749,483,1126,394,309,623,-983,840,515,272
273,539,339,-135,748,477,1114,403,285,624,-980,836,519,276
269,543,338,-136,750,474,1098,396,264,625,-979,840,518,278
269,548,336,-139,746,474,1093,382,242,624,-982,845,517,274
272,545,340,-135,747,470,1094,389,224,624,-985,840,515,274
269,543,342,-132,757,461,1100,398,235,625,-986,837,515,276
265,545,340,-138,757,459,1117,394,272,625,-986,841,517,274
269,548,344,-140,752,459,1140,389,303,624,-984,844,519,270
274,547,344,-133,752,464,1158,392,330,625,-986,842,520,273
271,543,340,-131,754,485,1167,395,354,625,-986,841,521,278
267,543,337,-136,752,502,1159,398,354,624,-983,840,518,276
268,545,338,-140,748,503,1139,394,327,624,-985,841,515,275
274,540,342,-136,751,501,1130,393,303,624,-988,842,516,281
276,538,342,-132,756,496,1126,402,286,624,-983,839,517,279
